id_municipio,sigla_uf,ano,populacao
2513653,PB,2022,2543
2513703,PB,2017,136851
2513703,PB,2019,136586
2513703,PB,2022,148479
2513802,PB,2017,4573
2513802,PB,2019,4573
2513802,PB,2022,4402
2513851,PB,2017,2519
2513851,PB,2019,2521
2513851,PB,2022,2622
2513901,PB,2017,34215
2513901,PB,2019,34031
2513901,PB,2022,32252
2513927,PB,2017,4540
2513927,PB,2019,4529
2513927,PB,2022,4330
2513943,PB,2017,2601
2513943,PB,2019,2615
2513943,PB,2022,2585
2513968,PB,2017,3120
2513968,PB,2019,3073
2513968,PB,2022,2595
2513984,PB,2017,3363
2513984,PB,2019,3392
2513984,PB,2022,3137
2514008,PB,2017,4296
2514008,PB,2019,4199
2514008,PB,2022,4221
2514107,PB,2017,4423
2514107,PB,2019,4422
2514107,PB,2022,4233
2514206,PB,2017,7679
2514206,PB,2019,7630
2514206,PB,2022,7119
2514305,PB,2017,6279
2514305,PB,2019,6359
2514305,PB,2022,5037
2514404,PB,2017,4635
2514404,PB,2019,4682
2514404,PB,2022,4072
2514453,PB,2017,5969
2514453,PB,2019,5957
2514453,PB,2022,5880
2514503,PB,2017,20163
2514503,PB,2019,20251
2514503,PB,2022,19116
2514552,PB,2017,3842
2514552,PB,2019,4003
2514552,PB,2022,3423
2514602,PB,2017,3566
2514602,PB,2019,3557
2514602,PB,2022,3242
2514651,PB,2017,1806
2514651,PB,2019,1801
2514651,PB,2022,1699
2514701,PB,2017,4145
2514701,PB,2019,4141
2514701,PB,2022,4139
2514800,PB,2017,3711
2514800,PB,2019,3628
2514800,PB,2022,3411
2514909,PB,2017,7721
2514909,PB,2019,7724
2514909,PB,2022,7469
2515005,PB,2017,7180
2515005,PB,2019,7368
2515005,PB,2022,7751
2515104,PB,2017,11845
2515104,PB,2019,11661
2515104,PB,2022,11046
2515203,PB,2017,3496
2515203,PB,2019,3489
2515203,PB,2022,3279
2515302,PB,2017,52697
2515302,PB,2019,52625
2515302,PB,2022,51142
2515401,PB,2017,11084
2515401,PB,2019,10775
2515401,PB,2022,10298
2515500,PB,2017,13707
2515500,PB,2019,13699
2515500,PB,2022,13614
2515609,PB,2017,3121
2515609,PB,2019,3148
2515609,PB,2022,3094
2515708,PB,2017,3100
2515708,PB,2019,2909
2515708,PB,2022,2942
2515807,PB,2017,7020
2515807,PB,2019,7041
2515807,PB,2022,6829
2515906,PB,2017,6093
2515906,PB,2019,6099
2515906,PB,2022,4885
2515930,PB,2017,5044
2515930,PB,2019,5024
2515930,PB,2022,5099
2515971,PB,2017,7795
2515971,PB,2019,7783
2515971,PB,2022,8230
2516003,PB,2017,26376
2516003,PB,2019,26407
2516003,PB,2022,26777
2516102,PB,2017,14987
2516102,PB,2019,14989
2516102,PB,2022,13955
2516151,PB,2017,3567
2516151,PB,2019,3555
2516151,PB,2022,3337
2516201,PB,2017,69554
2516201,PB,2019,69444
2516201,PB,2022,67425
2516300,PB,2017,16957
2516300,PB,2019,16966
2516300,PB,2022,16539
2516409,PB,2017,10967
2516409,PB,2019,10911
2516409,PB,2022,7967
2516508,PB,2017,15276
2516508,PB,2019,15376
2516508,PB,2022,14093
2516607,PB,2017,14661
2516607,PB,2019,14726
2516607,PB,2022,14141
2516706,PB,2017,15191
2516706,PB,2019,15161
2516706,PB,2022,14630
2516755,PB,2017,3066
2516755,PB,2019,3058
2516755,PB,2022,2966
2516805,PB,2017,9482
2516805,PB,2019,9455
2516805,PB,2022,9868
2516904,PB,2017,15382
2516904,PB,2019,15242
2516904,PB,2022,14943
2517001,PB,2017,9913
2517001,PB,2019,9907
2517001,PB,2022,9124
2517100,PB,2017,2820
2517100,PB,2019,2810
2517100,PB,2022,2668
2517209,PB,2017,5358
2517209,PB,2019,5348
2517209,PB,2022,4864
2517407,PB,2017,2245
2517407,PB,2019,2240
2517407,PB,2022,2229
2600054,PE,2017,99364
2600054,PE,2019,99990
2600054,PE,2022,99331
2600104,PE,2017,37017
2600104,PE,2019,37259
2600104,PE,2022,40120
2600203,PE,2017,19411
2600203,PE,2019,19635
2600203,PE,2022,16486
2600302,PE,2017,24644
2600302,PE,2019,24885
2600302,PE,2022,23739
2600401,PE,2017,36371
2600401,PE,2019,36771
2600401,PE,2022,26473
2600500,PE,2017,43087
2600500,PE,2019,43443
2600500,PE,2022,41549
2600609,PE,2017,14517
2600609,PE,2019,14636
2600609,PE,2022,13256
2600708,PE,2017,38267
2600708,PE,2019,38386
2600708,PE,2022,35245
2600807,PE,2017,22896
2600807,PE,2019,22972
2600807,PE,2022,20657
2600906,PE,2017,22726
2600906,PE,2019,22829
2600906,PE,2022,18236
2601003,PE,2017,11045
2601003,PE,2019,11150
2601003,PE,2022,9965
2601052,PE,2017,20268
2601052,PE,2019,20524
2601052,PE,2022,19314
2601102,PE,2017,83757
2601102,PE,2019,84418
2601102,PE,2022,85135
2601201,PE,2017,73667
2601201,PE,2019,74338
2601201,PE,2022,77660
2601300,PE,2017,14224
2601300,PE,2019,14385
2601300,PE,2022,12299
2601409,PE,2017,42438
2601409,PE,2019,42659
2601409,PE,2022,39993
2601508,PE,2017,11992
2601508,PE,2019,12073
2601508,PE,2022,10339
2601607,PE,2017,20670
2601607,PE,2019,20729
2601607,PE,2022,18321
2601706,PE,2017,75986
2601706,PE,2019,76439
2601706,PE,2022,79143
2601805,PE,2017,12637
2601805,PE,2019,12719
2601805,PE,2022,11320
2601904,PE,2017,60549
2601904,PE,2019,60798
2601904,PE,2022,61398
2602001,PE,2017,37816
2602001,PE,2019,38146
2602001,PE,2022,34469
2602100,PE,2017,48214
2602100,PE,2019,48554
2602100,PE,2022,43577
2602209,PE,2017,39025
2602209,PE,2019,39184
2602209,PE,2022,37190
2602308,PE,2017,38044
2602308,PE,2019,38134
2602308,PE,2022,37953
2602407,PE,2017,8973
2602407,PE,2019,8993
2602407,PE,2022,9084
2602506,PE,2017,7465
2602506,PE,2019,7487
2602506,PE,2022,7706
2602605,PE,2017,50138
2602605,PE,2019,50742
2602605,PE,2022,48313
2602704,PE,2017,13085
2602704,PE,2019,13155
2602704,PE,2022,12818
2602803,PE,2017,57696
2602803,PE,2019,58378
2602803,PE,2022,49786
2602902,PE,2017,204653
2602902,PE,2019,207048
2602902,PE,2022,203084
2603009,PE,2017,33856
2603009,PE,2019,34221
2603009,PE,2022,30695
2603108,PE,2017,20209
2603108,PE,2019,20380
2603108,PE,2022,19789
2603207,PE,2017,28500
2603207,PE,2019,28739
2603207,PE,2022,28848
2603306,PE,2017,11055
2603306,PE,2019,11053
2603306,PE,2022,11113
2603405,PE,2017,5736
2603405,PE,2019,5750
2603405,PE,2022,5241
2603454,PE,2017,156361
2603454,PE,2019,157828
2603454,PE,2022,146912
2603504,PE,2017,18583
2603504,PE,2019,18765
2603504,PE,2022,17362
2603603,PE,2017,8493
2603603,PE,2019,8551
2603603,PE,2022,7764
2603702,PE,2017,24762
2603702,PE,2019,24804
2603702,PE,2022,24340
2603801,PE,2017,19991
2603801,PE,2019,20048
2603801,PE,2022,18445
2603900,PE,2017,19440
2603900,PE,2019,19551
2603900,PE,2022,18437
2603926,PE,2017,12805
2603926,PE,2019,12932
2603926,PE,2022,12226
2604007,PE,2017,82685
2604007,PE,2019,83641
2604007,PE,2022,78865
2604106,PE,2017,356128
2604106,PE,2019,361118
2604106,PE,2022,378180
2604155,PE,2017,14274
2604155,PE,2019,14341
2604155,PE,2022,12629
2604205,PE,2017,42343
2604205,PE,2019,42892
2604205,PE,2022,31975
2604304,PE,2017,11695
2604304,PE,2019,11807
2604304,PE,2022,10512
2604403,PE,2017,13396
2604403,PE,2019,13518
2604403,PE,2022,12387
2604502,PE,2017,21525
2604502,PE,2019,21698
2604502,PE,2022,20494
2604601,PE,2017,26186
2604601,PE,2019,26421
2604601,PE,2022,24586
2604700,PE,2017,18098
2604700,PE,2019,18207
2604700,PE,2022,17153
2604809,PE,2017,12560
2604809,PE,2019,12578
2604809,PE,2022,10361
2604908,PE,2017,11559
2604908,PE,2019,10906
2604908,PE,2022,15824
2605004,PE,2017,23977
2605004,PE,2019,24107
2605004,PE,2022,23474
2605103,PE,2017,36753
2605103,PE,2019,37111
2605103,PE,2022,35915
2605152,PE,2017,18692
2605152,PE,2019,18908
2605152,PE,2022,16159
2605202,PE,2017,68281
2605202,PE,2019,68875
2605202,PE,2022,59526
2605301,PE,2017,31790
2605301,PE,2019,31825
2605301,PE,2022,31803
2605400,PE,2017,21958
2605400,PE,2019,22131
2605400,PE,2022,21362
2605459,PE,2017,3016
2605459,PE,2019,3061
2605459,PE,2022,2947
2605509,PE,2017,12057
2605509,PE,2019,12123
2605509,PE,2022,15040
2605608,PE,2017,22567
2605608,PE,2019,22624
2605608,PE,2022,20213
2605707,PE,2017,32483
2605707,PE,2019,32873
2605707,PE,2022,30110
2605806,PE,2017,15328
2605806,PE,2019,15457
2605806,PE,2022,13666
2605905,PE,2017,30709
2605905,PE,2019,31052
2605905,PE,2022,18012
2606002,PE,2017,138642
2606002,PE,2019,139788
2606002,PE,2022,142286
2606101,PE,2017,30425
2606101,PE,2019,30604
2606101,PE,2022,29123
2606200,PE,2017,79249
2606200,PE,2019,79758
2606200,PE,2022,80983
2606309,PE,2017,7417
2606309,PE,2019,7486
2606309,PE,2022,6971
2606408,PE,2017,83241
2606408,PE,2019,84074
2606408,PE,2022,85983
2606507,PE,2017,19100
2606507,PE,2019,19197
2606507,PE,2022,17118
2606606,PE,2017,28985
2606606,PE,2019,29235
2606606,PE,2022,27406
2606705,PE,2017,7735
2606705,PE,2019,7762
2606705,PE,2022,7127
2606804,PE,2017,115398
2606804,PE,2019,117019
2606804,PE,2022,115281
2606903,PE,2017,12175
2606903,PE,2019,12228
2606903,PE,2022,10950
2607000,PE,2017,22801
2607000,PE,2019,23247
2607000,PE,2022,23871
2607109,PE,2017,4542
2607109,PE,2019,4548
2607109,PE,2022,4750
2607208,PE,2017,94533
2607208,PE,2019,96204
2607208,PE,2022,98762
2607307,PE,2017,30447
2607307,PE,2019,30854
2607307,PE,2022,28838
2607406,PE,2017,4858
2607406,PE,2019,4918
2607406,PE,2022,4394
2607505,PE,2017,26314
2607505,PE,2019,26349
2607505,PE,2022,33498
2607604,PE,2017,25789
2607604,PE,2019,26258
2607604,PE,2022,22879
2607653,PE,2017,36320
2607653,PE,2019,36447
2607653,PE,2022,34925
2607703,PE,2017,13638
2607703,PE,2019,13616
2607703,PE,2022,13492
2607752,PE,2017,26338
2607752,PE,2019,26651
2607752,PE,2022,27565
2607802,PE,2017,16859
2607802,PE,2019,16955
2607802,PE,2022,16562
2607901,PE,2017,695956
2607901,PE,2019,702298
2607901,PE,2022,653793
2607950,PE,2017,11634
2607950,PE,2019,11656
2607950,PE,2022,10237
2608008,PE,2017,17026
2608008,PE,2019,17150
2608008,PE,2022,15419
2608057,PE,2017,14703
2608057,PE,2019,14796
2608057,PE,2022,14002
2608107,PE,2017,33485
2608107,PE,2019,33822
2608107,PE,2022,27710
2608206,PE,2017,15989
2608206,PE,2019,16023
2608206,PE,2022,13099
2608255,PE,2017,11334
2608255,PE,2019,11424
2608255,PE,2022,11536
2608305,PE,2017,14712
2608305,PE,2019,14836
2608305,PE,2022,15336
2608404,PE,2017,15284
2608404,PE,2019,15378
2608404,PE,2022,12713
2608453,PE,2017,17847
2608453,PE,2019,18071
2608453,PE,2022,17368
2608503,PE,2017,21338
2608503,PE,2019,21429
2608503,PE,2022,18813
2608602,PE,2017,13033
2608602,PE,2019,13145
2608602,PE,2022,11859
2608701,PE,2017,16218
2608701,PE,2019,16290
2608701,PE,2022,14139
2608750,PE,2017,25294
2608750,PE,2019,25601
2608750,PE,2022,23580
2608800,PE,2017,39888
2608800,PE,2019,40288
2608800,PE,2022,39436
2608909,PE,2017,56140
2608909,PE,2019,56250
2608909,PE,2022,55917
2609006,PE,2017,25214
2609006,PE,2019,25376
2609006,PE,2022,23187
2609105,PE,2017,15820
2609105,PE,2019,16088
2609105,PE,2022,11068
2609154,PE,2017,21047
2609154,PE,2019,21434
2609154,PE,2022,24255
2609204,PE,2017,11433
2609204,PE,2019,11345
2609204,PE,2022,8935
2609303,PE,2017,15270
2609303,PE,2019,15390
2609303,PE,2022,13359
2609402,PE,2017,62119
2609402,PE,2019,62784
2609402,PE,2022,54637
2609501,PE,2017,32280
2609501,PE,2019,32471
2609501,PE,2022,30589
2609600,PE,2017,390771
2609600,PE,2019,392482
2609600,PE,2022,349920
2609709,PE,2017,23768
2609709,PE,2019,23884
2609709,PE,2022,21173
2609808,PE,2017,14794
2609808,PE,2019,14991
2609808,PE,2022,13670
2609907,PE,2017,68776
2609907,PE,2019,69459
2609907,PE,2022,65200
2610004,PE,2017,62832
2610004,PE,2019,63250
2610004,PE,2022,53987
2610103,PE,2017,7761
2610103,PE,2019,7693
2610103,PE,2022,7032
2610202,PE,2017,26417
2610202,PE,2019,26474
2610202,PE,2022,22412
2610301,PE,2017,11449
2610301,PE,2019,11523
2610301,PE,2022,12181
2610400,PE,2017,21383
2610400,PE,2019,22010
2610400,PE,2022,18563
2610509,PE,2017,28889
2610509,PE,2019,28933
2610509,PE,2022,28235
2610608,PE,2017,55942
2610608,PE,2019,56506
2610608,PE,2022,55072
2610707,PE,2017,328353
2610707,PE,2019,331774
2610707,PE,2022,348253
2610806,PE,2017,22505
2610806,PE,2019,22617
2610806,PE,2022,22884
2610905,PE,2017,66881
2610905,PE,2019,67395
2610905,PE,2022,60853
2611002,PE,2017,36108
2611002,PE,2019,36548
2611002,PE,2022,34302
2611101,PE,2017,343219
2611101,PE,2019,349145
2611101,PE,2022,388145
2611200,PE,2017,11268
2611200,PE,2019,11302
2611200,PE,2022,10499
2611309,PE,2017,26960
2611309,PE,2019,27091
2611309,PE,2022,29499
2611408,PE,2017,14798
2611408,PE,2019,14966
2611408,PE,2022,13536
2611507,PE,2017,25831
2611507,PE,2019,26037
2611507,PE,2022,17873
2611533,PE,2017,6802
2611533,PE,2019,6813
2611533,PE,2022,6508
2611606,PE,2017,1633697
2611606,PE,2019,1645727
2611606,PE,2022,1494586
2611705,PE,2017,20392
2611705,PE,2019,20546
2611705,PE,2022,20307
2611804,PE,2017,47088
2611804,PE,2019,47415
2611804,PE,2022,33484
2611903,PE,2017,23379
2611903,PE,2019,23535
2611903,PE,2022,19905
2612000,PE,2017,10065
2612000,PE,2019,9932
2612000,PE,2022,10910
2612109,PE,2017,10747
2612109,PE,2019,10919
2612109,PE,2022,5733
2612208,PE,2017,60453
2612208,PE,2019,60930
2612208,PE,2022,62206
2612307,PE,2017,15779
2612307,PE,2019,15843
2612307,PE,2022,13530
2612406,PE,2017,25979
2612406,PE,2019,26462
2612406,PE,2022,18606
2612455,PE,2017,15202
2612455,PE,2019,15398
2612455,PE,2022,14178
2612471,PE,2017,12501
2612471,PE,2019,12592
2612471,PE,2022,11598
2612505,PE,2017,105761
2612505,PE,2019,107937
2612505,PE,2022,97386
2612554,PE,2017,14355
2612554,PE,2019,14477
2612554,PE,2022,11613
2612604,PE,2017,41652
2612604,PE,2019,41931
2612604,PE,2022,40464
2612703,PE,2017,14013
2612703,PE,2019,14137
2612703,PE,2022,13715
2612802,PE,2017,11734
2612802,PE,2019,11815
2612802,PE,2022,10164
2612901,PE,2017,15683
2612901,PE,2019,15895
2612901,PE,2022,15605
2613008,PE,2017,58824
2613008,PE,2019,59504
2613008,PE,2022,48621
2613107,PE,2017,37023
2613107,PE,2019,37245
2613107,PE,2022,36982
2613206,PE,2017,22628
2613206,PE,2019,22793
2613206,PE,2022,23411
2613305,PE,2017,21257
2613305,PE,2019,21356
2613305,PE,2022,20098
2613404,PE,2017,20963
2613404,PE,2019,21298
2613404,PE,2022,18802
2613503,PE,2017,33804
2613503,PE,2019,33959
2613503,PE,2022,34836
2613602,PE,2017,33704
2613602,PE,2019,33951
2613602,PE,2022,31154
2613701,PE,2017,112099
2613701,PE,2019,113230
2613701,PE,2022,110765
2613800,PE,2017,17904
2613800,PE,2019,18018
2613800,PE,2022,16331
2613909,PE,2017,85568
2613909,PE,2019,86350
2613909,PE,2022,91624
2614006,PE,2017,19080
2614006,PE,2019,19165
2614006,PE,2022,18204
2614105,PE,2017,35670
2614105,PE,2019,35907
2614105,PE,2022,31593
2614204,PE,2017,45263
2614204,PE,2019,45865
2614204,PE,2022,37503
2614303,PE,2017,11238
2614303,PE,2019,11270
2614303,PE,2022,10503
2614402,PE,2017,5978
2614402,PE,2019,6007
2614402,PE,2022,5246
2614501,PE,2017,64373
2614501,PE,2019,65089
2614501,PE,2022,63979
2614600,PE,2017,28301
2614600,PE,2019,28534
2614600,PE,2022,27505
2614709,PE,2017,12853
2614709,PE,2019,12874
2614709,PE,2022,13608
2614808,PE,2017,25368
2614808,PE,2019,25765
2614808,PE,2022,23166
2614857,PE,2017,23100
2614857,PE,2019,23388
2614857,PE,2022,23494
2615003,PE,2017,28358
2615003,PE,2019,28775
2615003,PE,2022,24335
2615102,PE,2017,7120
2615102,PE,2019,7169
2615102,PE,2022,6646
2615201,PE,2017,10437
2615201,PE,2019,10096
2615201,PE,2022,8832
2615300,PE,2017,53083
2615300,PE,2019,53022
2615300,PE,2022,46004
2615409,PE,2017,44189
2615409,PE,2019,45219
2615409,PE,2022,40375
2615508,PE,2017,13689
2615508,PE,2019,13769
2615508,PE,2022,13874
2615607,PE,2017,30155
2615607,PE,2019,30521
2615607,PE,2022,30231
2615706,PE,2017,15221
2615706,PE,2019,15254
2615706,PE,2022,14647
2615805,PE,2017,26990
2615805,PE,2019,27304
2615805,PE,2022,28352
2615904,PE,2017,8169
2615904,PE,2019,8202
2615904,PE,2022,8018
2616001,PE,2017,18258
2616001,PE,2019,18482
2616001,PE,2022,17676
2616100,PE,2017,9490
2616100,PE,2019,9534
2616100,PE,2022,9170
2616183,PE,2017,7641
2616183,PE,2019,7618
2616183,PE,2022,7549
2616209,PE,2017,20460
2616209,PE,2019,20731
2616209,PE,2022,21393
2616308,PE,2017,32429
2616308,PE,2019,32643
2616308,PE,2022,26254
2616407,PE,2017,137578
2616407,PE,2019,138757
2616407,PE,2022,135182
2616506,PE,2017,14651
2616506,PE,2019,14725
2616506,PE,2022,11288
2700102,AL,2017,20467
2700102,AL,2019,20196
2700102,AL,2022,19011
2700201,AL,2017,17818
2700201,AL,2019,17545
2700201,AL,2022,13960
2700300,AL,2017,234185
2700300,AL,2019,231747
2700300,AL,2022,235085
2700409,AL,2017,47744
2700409,AL,2019,47185
2700409,AL,2022,37356
2700508,AL,2017,16064
2700508,AL,2019,15932
2700508,AL,2022,16405
2700607,AL,2017,8401
2700607,AL,2019,8322
2700607,AL,2022,7952
2700706,AL,2017,18757
2700706,AL,2019,18232
2700706,AL,2022,16016
2700805,AL,2017,4453
2700805,AL,2019,4344
2700805,AL,2022,4589
2700904,AL,2017,6797
2700904,AL,2019,6704
2700904,AL,2022,5935
2701001,AL,2017,27590
2701001,AL,2019,27281
2701001,AL,2022,21175
2701100,AL,2017,10675
2701100,AL,2019,10494
2701100,AL,2022,9474
2701209,AL,2017,10897
2701209,AL,2019,10858
2701209,AL,2022,10387
2701308,AL,2017,21526
2701308,AL,2019,21264
2701308,AL,2022,16035
2701357,AL,2017,7024
2701357,AL,2019,6936
2701357,AL,2022,6656
2701407,AL,2017,57548
2701407,AL,2019,57063
2701407,AL,2022,32020
2701506,AL,2017,9692
2701506,AL,2019,9558
2701506,AL,2022,8138
2701605,AL,2017,17983
2701605,AL,2019,17722
2701605,AL,2022,15434
2701704,AL,2017,17354
2701704,AL,2019,17053
2701704,AL,2022,15023
2701803,AL,2017,9155
2701803,AL,2019,9081
2701803,AL,2022,8992
2701902,AL,2017,7427
2701902,AL,2019,7311
2701902,AL,2022,5908
2702009,AL,2017,10888
2702009,AL,2019,10693
2702009,AL,2022,10791
2702108,AL,2017,21926
2702108,AL,2019,21698
2702108,AL,2022,15673
2702207,AL,2017,5918
2702207,AL,2019,5845
2702207,AL,2022,5579
2702306,AL,2017,57498
2702306,AL,2019,56933
2702306,AL,2022,49951
2702355,AL,2017,24510
2702355,AL,2019,24219
2702355,AL,2022,25330
2702405,AL,2017,52597
2702405,AL,2019,52016
2702405,AL,2022,51215
2702504,AL,2017,11214
2702504,AL,2019,11075
2702504,AL,2022,9754
2702553,AL,2017,18435
2702553,AL,2019,18205
2702553,AL,2022,15322
2702603,AL,2017,22481
2702603,AL,2019,22166
2702603,AL,2022,22701
2702702,AL,2017,4806
2702702,AL,2019,4754
2702702,AL,2022,3947
2702801,AL,2017,12966
2702801,AL,2019,12790
2702801,AL,2022,9520
2702900,AL,2017,41279
2702900,AL,2019,40917
2702900,AL,2022,35899
2703007,AL,2017,15840
2703007,AL,2019,15616
2703007,AL,2022,13699
2703106,AL,2017,26022
2703106,AL,2019,25631
2703106,AL,2022,23996
2703205,AL,2017,24793
2703205,AL,2019,24499
2703205,AL,2022,21227
2703304,AL,2017,18652
2703304,AL,2019,18385
2703304,AL,2022,15158
2703403,AL,2017,5356
2703403,AL,2019,5253
2703403,AL,2022,5071
2703502,AL,2017,7135
2703502,AL,2019,7021
2703502,AL,2022,5340
2703601,AL,2017,8453
2703601,AL,2019,8361
2703601,AL,2022,9307
2703700,AL,2017,5676
2703700,AL,2019,5770
2703700,AL,2022,4992
2703759,AL,2017,11782
2703759,AL,2019,11580
2703759,AL,2022,9480
2703809,AL,2017,24280
2703809,AL,2019,23993
2703809,AL,2022,17080
2703908,AL,2017,4231
2703908,AL,2019,4155
2703908,AL,2022,4088
2704005,AL,2017,25093
2704005,AL,2019,24727
2704005,AL,2022,23902
2704104,AL,2017,18175
2704104,AL,2019,17852
2704104,AL,2022,18480
2704203,AL,2017,28953
2704203,AL,2019,28635
2704203,AL,2022,24698
2704302,AL,2017,1029129
2704302,AL,2019,1018948
2704302,AL,2022,960667
2704401,AL,2017,20200
2704401,AL,2019,19804
2704401,AL,2022,18081
2704500,AL,2017,32940
2704500,AL,2019,32704
2704500,AL,2022,32540
2704609,AL,2017,9418
2704609,AL,2019,9163
2704609,AL,2022,9515
2704708,AL,2017,52260
2704708,AL,2019,51901
2704708,AL,2022,61177
2704807,AL,2017,13514
2704807,AL,2019,13264
2704807,AL,2022,13677
2704906,AL,2017,3579
2704906,AL,2019,3514
2704906,AL,2022,3155
2705002,AL,2017,25589
2705002,AL,2019,25216
2705002,AL,2022,21627
2705101,AL,2017,25012
2705101,AL,2019,24642
2705101,AL,2022,23871
2705200,AL,2017,17988
2705200,AL,2019,17856
2705200,AL,2022,15418
2705309,AL,2017,5413
2705309,AL,2019,5329
2705309,AL,2022,4838
2705408,AL,2017,7260
2705408,AL,2019,7159
2705408,AL,2022,7201
2705507,AL,2017,28579
2705507,AL,2019,28236
2705507,AL,2022,25221
2705606,AL,2017,12821
2705606,AL,2019,12690
2705606,AL,2022,10011
2705705,AL,2017,21767
2705705,AL,2019,21688
2705705,AL,2022,20702
2705804,AL,2017,9459
2705804,AL,2019,9373
2705804,AL,2022,8345
2705903,AL,2017,5195
2705903,AL,2019,5123
2705903,AL,2022,4333
2706000,AL,2017,11772
2706000,AL,2019,11624
2706000,AL,2022,10744
2706109,AL,2017,11635
2706109,AL,2019,11496
2706109,AL,2022,11382
2706208,AL,2017,5066
2706208,AL,2019,5011
2706208,AL,2022,4328
2706307,AL,2017,74208
2706307,AL,2019,73218
2706307,AL,2022,68534
2706406,AL,2017,24792
2706406,AL,2019,24399
2706406,AL,2022,23721
2706422,AL,2017,10684
2706422,AL,2019,10533
2706422,AL,2022,10573
2706448,AL,2017,13252
2706448,AL,2019,13176
2706448,AL,2022,13991
2706505,AL,2017,15461
2706505,AL,2019,15245
2706505,AL,2022,13870
2706604,AL,2017,7679
2706604,AL,2019,7564
2706604,AL,2022,6570
2706703,AL,2017,64497
2706703,AL,2019,63683
2706703,AL,2022,58654
2706802,AL,2017,18074
2706802,AL,2019,17827
2706802,AL,2022,15834
2706901,AL,2017,35552
2706901,AL,2019,35111
2706901,AL,2022,35433
2707008,AL,2017,2953
2707008,AL,2019,2908
2707008,AL,2022,2734
2707107,AL,2017,25298
2707107,AL,2019,25039
2707107,AL,2022,22589
2707206,AL,2017,14575
2707206,AL,2019,14386
2707206,AL,2022,12480
2707305,AL,2017,27501
2707305,AL,2019,27165
2707305,AL,2022,23708
2707404,AL,2017,7965
2707404,AL,2019,7786
2707404,AL,2022,9373
2707503,AL,2017,20327
2707503,AL,2019,20066
2707503,AL,2022,20048
2707602,AL,2017,11496
2707602,AL,2019,11294
2707602,AL,2022,11069
2707701,AL,2017,76019
2707701,AL,2019,75120
2707701,AL,2022,93729
2707800,AL,2017,6774
2707800,AL,2019,6664
2707800,AL,2022,6482
2707909,AL,2017,7386
2707909,AL,2019,7296
2707909,AL,2022,6946
2708006,AL,2017,48232
2708006,AL,2019,47654
2708006,AL,2022,46258
2708105,AL,2017,10899
2708105,AL,2019,10740
2708105,AL,2022,11307
2708204,AL,2017,7058
2708204,AL,2019,6961
2708204,AL,2022,6463
2708303,AL,2017,24226
2708303,AL,2019,23927
2708303,AL,2022,20742
2708402,AL,2017,32626
2708402,AL,2019,32260
2708402,AL,2022,30359
2708501,AL,2017,34961
2708501,AL,2019,34555
2708501,AL,2022,30922
2708600,AL,2017,61827
2708600,AL,2019,61251
2708600,AL,2022,51978
2708709,AL,2017,8022
2708709,AL,2019,7951
2708709,AL,2022,8711
2708808,AL,2017,34551
2708808,AL,2019,34152
2708808,AL,2022,31788
2708907,AL,2017,13949
2708907,AL,2019,13828
2708907,AL,2022,24087
2708956,AL,2017,14036
2708956,AL,2019,13870
2708956,AL,2022,12300
2709004,AL,2017,6270
2709004,AL,2019,6162
2709004,AL,2022,5746
2709103,AL,2017,20205
2709103,AL,2019,19980
2709103,AL,2022,19004
2709152,AL,2017,44666
2709152,AL,2019,44169
2709152,AL,2022,37999
2709202,AL,2017,28070
2709202,AL,2019,27715
2709202,AL,2022,23486
2709301,AL,2017,66477
2709301,AL,2019,65611
2709301,AL,2022,59093
2709400,AL,2017,26143
2709400,AL,2019,25733
2709400,AL,2022,24089
2800100,SE,2017,2390
2800100,SE,2019,2374
2800100,SE,2022,2174
2800209,SE,2017,21589
2800209,SE,2019,21563
2800209,SE,2022,20126
2800308,SE,2017,650106
2800308,SE,2019,657013
2800308,SE,2022,605309
2800407,SE,2017,10362
2800407,SE,2019,10056
2800407,SE,2022,10338
2800506,SE,2017,18489
2800506,SE,2019,18542
2800506,SE,2022,18101
2800605,SE,2017,29807
2800605,SE,2019,30407
2800605,SE,2022,41644
2800670,SE,2017,26961
2800670,SE,2019,26816
2800670,SE,2022,24669
2800704,SE,2017,8322
2800704,SE,2019,8309
2800704,SE,2022,7838
2801009,SE,2017,18111
2801009,SE,2019,18109
2801009,SE,2022,18151
2801108,SE,2017,4058
2801108,SE,2019,4008
2801108,SE,2022,3792
2801207,SE,2017,29372
2801207,SE,2019,29900
2801207,SE,2022,26871
2801306,SE,2017,34050
2801306,SE,2019,34213
2801306,SE,2022,31674
2801405,SE,2017,21842
2801405,SE,2019,22082
2801405,SE,2022,19935
2801504,SE,2017,16275
2801504,SE,2019,16634
2801504,SE,2022,13904
2801603,SE,2017,5933
2801603,SE,2019,5897
2801603,SE,2022,5384
2801702,SE,2017,18270
2801702,SE,2019,17874
2801702,SE,2022,17002
2801900,SE,2017,4012
2801900,SE,2019,3987
2801900,SE,2022,3829
2802007,SE,2017,5058
2802007,SE,2019,5138
2802007,SE,2022,4359
2802106,SE,2017,69278
2802106,SE,2019,69184
2802106,SE,2022,64771
2802205,SE,2017,5616
2802205,SE,2019,5584
2802205,SE,2022,5978
2802304,SE,2017,15349
2802304,SE,2019,15421
2802304,SE,2022,14561
2802403,SE,2017,11736
2802403,SE,2019,11604
2802403,SE,2022,11089
