id_municipio,sigla_uf,ano,valor
2207900,PI,2017,28022648.98
2200608,PI,2017,4717090.03
2202208,PI,2017,32263383.35
2210805,PI,2017,9036658.15
2207553,PI,2017,4546212.68
2209955,PI,2017,4213033.02
2211506,PI,2017,4463703.71
2204907,PI,2017,8137781.37
2211605,PI,2017,3063199.08
2206605,PI,2017,12723131.3
2210623,PI,2017,4362255.65
2207207,PI,2017,5283508.33
2209450,PI,2017,2332203.75
2209807,PI,2017,3245846.8
2202711,PI,2017,5378580.42
2209153,PI,2017,3509806.08
2204709,PI,2017,10385806.1
2205151,PI,2017,5796078.89
2210052,PI,2017,5581531.32
2203404,PI,2017,4608265.84
2209377,PI,2017,4417189.76
2211001,PI,2017,448825382.57
2205706,PI,2017,24254859.58
2202539,PI,2017,5854662.81
2209104,PI,2017,4281083.85
2203420,PI,2017,4409534.15
2208106,PI,2017,8108074.42
2200301,PI,2017,9103215.88
2200277,PI,2017,4426293.54
2201101,PI,2017,8505758.04
2205854,PI,2017,10203471.71
2203206,PI,2017,9606081.71
2202653,PI,2017,6908768.86
2210359,PI,2017,4507200.25
2206704,PI,2017,6656487.73
2204659,PI,2017,7789240.96
2203008,PI,2017,6412502.23
2202117,PI,2017,6365344.19
2209906,PI,2017,4855720.55
2201200,PI,2017,40112695.95
2206803,PI,2017,11974710.47
2201705,PI,2017,5065099.64
2208007,PI,2017,37230530.26
2210375,PI,2017,2683819.09
2209559,PI,2017,4117071.21
2203859,PI,2017,1689505.94
2203800,PI,2017,3786474.42
2207603,PI,2017,9065795.45
2200251,PI,2017,5196521.84
2201919,PI,2017,6745430.89
2507507,PB,2017,359600883.34
2511707,PB,2017,3522472.88
2505303,PB,2017,2854526.21
2513927,PB,2017,4534080.51
2503555,PB,2017,7803674.02
2514602,PB,2017,4065867.66
2516904,PB,2017,7591466.05
2505402,PB,2017,4128319.61
2515906,PB,2017,3659094.56
2513984,PB,2017,3947513.79
2513968,PB,2017,3860833.03
2513703,PB,2017,67115504.09
2504801,PB,2017,8503747.68
2513000,PB,2017,4214434.53
2509602,PB,2017,4946646.69
2506004,PB,2017,19648011.34
2502102,PB,2017,3941802.12
2515708,PB,2017,3174086.42
2507804,PB,2017,4701582.24
2500734,PB,2017,2939354.17
2510907,PB,2017,8259264.36
2509305,PB,2017,8920699.45
2507200,PB,2017,7379917.57
2503803,PB,2017,4959049.49
2515500,PB,2017,5647133.83
2510303,PB,2017,3530254.19
2509156,PB,2017,6471576.55
2508505,PB,2017,6794980.13
2515807,PB,2017,5049721.56
2511301,PB,2017,9076040.36
2512788,PB,2017,2651192.04
2501005,PB,2017,13164241.88
2512002,PB,2017,14767350.78
2500577,PB,2017,3783564.89
2515005,PB,2017,6361500.71
2515104,PB,2017,6441798.81
2512408,PB,2017,9027463.74
2514305,PB,2017,6326588.42
2503001,PB,2017,19129905.77
2506905,PB,2017,9878129.47
2506301,PB,2017,27435005.45
2502706,PB,2017,4659690.23
2504207,PB,2017,3942584.71
2512606,PB,2017,3734404.56
2513604,PB,2017,4975590.55
2516805,PB,2017,6117561.88
2510105,PB,2017,5394888.6
2505352,PB,2017,6102024.13
