id_municipio,sigla_uf,ano,populacao
2312908,CE,2017,205529
2312908,CE,2019,208935
2313005,CE,2017,18158
2313005,CE,2019,18324
2313104,CE,2017,30489
2313104,CE,2019,30697
2313203,CE,2017,25525
2313203,CE,2019,26251
2313252,CE,2017,8852
2313252,CE,2019,8592
2313302,CE,2017,58119
2313302,CE,2019,58859
2313351,CE,2017,18902
2313351,CE,2019,19187
2313401,CE,2017,74719
2313401,CE,2019,75946
2313500,CE,2017,55207
2313500,CE,2019,55918
2313559,CE,2017,15935
2313559,CE,2019,16271
2313609,CE,2017,34332
2313609,CE,2019,34792
2313708,CE,2017,7671
2313708,CE,2019,7733
2313757,CE,2017,19679
2313757,CE,2019,19825
2313807,CE,2017,21609
2313807,CE,2019,21850
2313906,CE,2017,13677
2313906,CE,2019,13840
2313955,CE,2017,18239
2313955,CE,2019,18420
2314003,CE,2017,40440
2314003,CE,2019,40721
2314102,CE,2017,60030
2314102,CE,2019,60889
2400109,RN,2017,11333
2400109,RN,2019,11136
2400208,RN,2017,58183
2400208,RN,2019,58017
2400307,RN,2017,11211
2400307,RN,2019,11035
2400406,RN,2017,3260
2400406,RN,2019,3252
2400505,RN,2017,13827
2400505,RN,2019,13577
2400604,RN,2017,4854
2400604,RN,2019,4735
2400703,RN,2017,14365
2400703,RN,2019,14529
2400802,RN,2017,11909
2400802,RN,2019,11714
2400901,RN,2017,7237
2400901,RN,2019,7145
2401008,RN,2017,36323
2401008,RN,2019,35845
2401107,RN,2017,27401
2401107,RN,2019,27774
2401206,RN,2017,14307
2401206,RN,2019,14306
2401305,RN,2017,9768
2401305,RN,2019,9655
2401404,RN,2017,9309
2401404,RN,2019,9271
2401453,RN,2017,28085
2401453,RN,2019,28374
2401503,RN,2017,4064
2401503,RN,2019,3998
2401602,RN,2017,5527
2401602,RN,2019,5497
2401651,RN,2017,2307
2401651,RN,2019,2223
2401701,RN,2017,10254
2401701,RN,2019,10210
2401800,RN,2017,12720
2401800,RN,2019,12699
2401859,RN,2017,6624
2401859,RN,2019,6549
2401909,RN,2017,3680
2401909,RN,2019,3684
2402006,RN,2017,68222
2402006,RN,2019,67952
2402105,RN,2017,11244
2402105,RN,2019,11217
2402204,RN,2017,34267
2402204,RN,2019,34276
2402303,RN,2017,20707
2402303,RN,2019,20493
2402402,RN,2017,8188
2402402,RN,2019,8180
2402501,RN,2017,10715
2402501,RN,2019,10759
2402600,RN,2017,73849
2402600,RN,2019,73497
2402709,RN,2017,11344
2402709,RN,2019,11179
2402808,RN,2017,5593
2402808,RN,2019,5506
2402907,RN,2017,4980
2402907,RN,2019,4912
2403004,RN,2017,8147
2403004,RN,2019,7998
2403103,RN,2017,45228
2403103,RN,2019,44786
2403202,RN,2017,7190
2403202,RN,2019,7076
2403251,RN,2017,254709
2403251,RN,2019,261469
2403301,RN,2017,5666
2403301,RN,2019,5638
2403400,RN,2017,6119
2403400,RN,2019,6045
2403509,RN,2017,10702
2403509,RN,2019,10505
2403608,RN,2017,28331
2403608,RN,2019,28583
2403707,RN,2017,6052
2403707,RN,2019,5985
2403756,RN,2017,3072
2403756,RN,2019,3054
2403806,RN,2017,9262
2403806,RN,2019,9116
2403905,RN,2017,2890
2403905,RN,2019,2824
2404002,RN,2017,4180
2404002,RN,2019,4068
2404101,RN,2017,2715
2404101,RN,2019,2786
2404200,RN,2017,26068
2404200,RN,2019,26328
2404309,RN,2017,13157
2404309,RN,2019,13037
2404408,RN,2017,10386
2404408,RN,2019,10383
2404507,RN,2017,15309
2404507,RN,2019,15659
2404606,RN,2017,13714
2404606,RN,2019,13766
2404705,RN,2017,15464
2404705,RN,2019,15491
2404804,RN,2017,2251
2404804,RN,2019,2241
2404853,RN,2017,7571
2404853,RN,2019,7548
2404903,RN,2017,5930
2404903,RN,2019,5878
2405009,RN,2017,9068
2405009,RN,2019,9133
2405108,RN,2017,6942
2405108,RN,2019,6878
2405207,RN,2017,5386
2405207,RN,2019,5268
2405306,RN,2017,10096
2405306,RN,2019,10181
2405405,RN,2017,5247
2405405,RN,2019,5055
2405504,RN,2017,2663
2405504,RN,2019,2612
2405603,RN,2017,14858
2405603,RN,2019,14837
2405702,RN,2017,12579
2405702,RN,2019,12396
2405801,RN,2017,35087
2405801,RN,2019,34955
2405900,RN,2017,2695
2405900,RN,2019,2654
2406007,RN,2017,6050
2406007,RN,2019,5951
2406106,RN,2017,18530
2406106,RN,2019,18295
2406155,RN,2017,3910
2406155,RN,2019,3898
2406205,RN,2017,6793
2406205,RN,2019,6769
2406304,RN,2017,7579
2406304,RN,2019,7544
2406403,RN,2017,2771
2406403,RN,2019,2732
2406502,RN,2017,15590
2406502,RN,2019,15614
2406601,RN,2017,8269
2406601,RN,2019,8245
2406700,RN,2017,11316
2406700,RN,2019,11277
2406809,RN,2017,4822
2406809,RN,2019,4759
2406908,RN,2017,4002
2406908,RN,2019,3996
2407005,RN,2017,10211
2407005,RN,2019,10116
2407104,RN,2017,80031
2407104,RN,2019,80792
2407203,RN,2017,31859
2407203,RN,2019,31814
2407252,RN,2017,4002
2407252,RN,2019,4020
2407302,RN,2017,8492
2407302,RN,2019,8347
2407401,RN,2017,8793
2407401,RN,2019,8725
2407500,RN,2017,12223
2407500,RN,2019,12371
2407609,RN,2017,4608
2407609,RN,2019,4601
2407708,RN,2017,11503
2407708,RN,2019,11251
2407807,RN,2017,22462
2407807,RN,2019,22451
2407906,RN,2017,2178
2407906,RN,2019,2105
2408003,RN,2017,295619
2408003,RN,2019,297378
2408102,RN,2017,885180
2408102,RN,2019,884122
2408201,RN,2017,27372
2408201,RN,2019,27602
2408300,RN,2017,37695
2408300,RN,2019,37343
2408409,RN,2017,4349
2408409,RN,2019,4258
2408508,RN,2017,4882
2408508,RN,2019,4812
2408607,RN,2017,4276
2408607,RN,2019,4254
2408706,RN,2017,3859
2408706,RN,2019,3768
2408805,RN,2017,5258
2408805,RN,2019,5237
2408904,RN,2017,21669
2408904,RN,2019,21477
2408953,RN,2017,10901
2408953,RN,2019,10848
2409100,RN,2017,13099
2409100,RN,2019,13277
2409209,RN,2017,3109
2409209,RN,2019,3089
2409308,RN,2017,12844
2409308,RN,2019,12755
2409332,RN,2017,5500
2409332,RN,2019,5551
2409407,RN,2017,30452
2409407,RN,2019,30394
2409506,RN,2017,3356
2409506,RN,2019,3237
2409605,RN,2017,2532
2409605,RN,2019,2458
2409704,RN,2017,6938
2409704,RN,2019,6716
2409803,RN,2017,14954
2409803,RN,2019,14806
2409902,RN,2017,15083
2409902,RN,2019,15129
2410009,RN,2017,3836
2410009,RN,2019,3838
2410108,RN,2017,15418
2410108,RN,2019,15413
2410207,RN,2017,7909
2410207,RN,2019,7867
2410256,RN,2017,6789
2410256,RN,2019,6437
2410306,RN,2017,10099
2410306,RN,2019,10395
2410405,RN,2017,9568
2410405,RN,2019,9621
2410504,RN,2017,5115
2410504,RN,2019,5098
2410603,RN,2017,3234
2410603,RN,2019,3201
2410702,RN,2017,3566
2410702,RN,2019,3579
2410801,RN,2017,4277
2410801,RN,2019,4204
2410900,RN,2017,8075
2410900,RN,2019,8128
2411007,RN,2017,4545
2411007,RN,2019,4467
2411056,RN,2017,4100
2411056,RN,2019,4106
2411106,RN,2017,3669
2411106,RN,2019,3600
2411205,RN,2017,39667
2411205,RN,2019,39674
2411403,RN,2017,13289
2411403,RN,2019,12791
2411429,RN,2017,2701
2411429,RN,2019,2680
2411502,RN,2017,24220
2411502,RN,2019,24136
2411601,RN,2017,2846
2411601,RN,2019,2747
2411700,RN,2017,4425
2411700,RN,2019,4449
2411809,RN,2017,3617
2411809,RN,2019,3584
2411908,RN,2017,4238
2411908,RN,2019,4228
2412005,RN,2017,101492
2412005,RN,2019,102400
2412104,RN,2017,6260
2412104,RN,2019,6193
2412203,RN,2017,43995
2412203,RN,2019,43899
2412302,RN,2017,13007
2412302,RN,2019,12856
2412401,RN,2017,4643
2412401,RN,2019,4634
2412500,RN,2017,23610
2412500,RN,2019,23519
2412559,RN,2017,9606
2412559,RN,2019,10282
2412609,RN,2017,17572
2412609,RN,2019,17579
2412708,RN,2017,6139
2412708,RN,2019,5971
2412807,RN,2017,8343
2412807,RN,2019,8202
2412906,RN,2017,11223
2412906,RN,2019,11055
2413003,RN,2017,6469
2413003,RN,2019,6424
2413102,RN,2017,6188
2413102,RN,2019,6086
2413201,RN,2017,4423
2413201,RN,2019,4440
2413300,RN,2017,5870
2413300,RN,2019,5762
2413359,RN,2017,11838
2413359,RN,2019,11938
2413409,RN,2017,8175
2413409,RN,2019,8078
2413508,RN,2017,6422
2413508,RN,2019,6229
2413557,RN,2017,4841
2413557,RN,2019,4800
2413607,RN,2017,3150
2413607,RN,2019,2440
2413706,RN,2017,5528
2413706,RN,2019,5522
2413805,RN,2017,2566
2413805,RN,2019,2566
2413904,RN,2017,12428
2413904,RN,2019,12279
2414001,RN,2017,15866
2414001,RN,2019,15727
2414100,RN,2017,10814
2414100,RN,2019,10786
2414159,RN,2017,5912
2414159,RN,2019,5952
2414209,RN,2017,13895
2414209,RN,2019,14180
2414308,RN,2017,2437
2414308,RN,2019,2414
2414407,RN,2017,34043
2414407,RN,2019,33287
2414456,RN,2017,3327
2414456,RN,2019,3237
2414506,RN,2017,10781
2414506,RN,2019,10555
2414605,RN,2017,14609
2414605,RN,2019,14659
2414704,RN,2017,5554
2414704,RN,2019,5500
2414753,RN,2017,4187
2414753,RN,2019,4177
2414803,RN,2017,12371
2414803,RN,2019,12481
2414902,RN,2017,1731
2414902,RN,2019,1718
2415008,RN,2017,3173
2415008,RN,2019,3170
2500106,PB,2017,10258
2500106,PB,2019,10234
2500205,PB,2017,5562
2500205,PB,2019,5640
2500304,PB,2017,28565
2500304,PB,2019,28496
2500403,PB,2017,20689
2500403,PB,2019,20849
2500502,PB,2017,14464
2500502,PB,2019,14489
2500536,PB,2017,5499
2500536,PB,2019,5492
2500577,PB,2017,2501
2500577,PB,2019,2567
2500601,PB,2017,19579
2500601,PB,2019,19588
2500700,PB,2017,17940
2500700,PB,2019,18034
2500734,PB,2017,2246
2500734,PB,2019,2238
2500775,PB,2017,8430
2500775,PB,2019,8347
2500809,PB,2017,17003
2500809,PB,2019,16987
2500908,PB,2017,13538
2500908,PB,2019,13470
2501005,PB,2017,20418
2501005,PB,2019,20312
2501104,PB,2017,22776
2501104,PB,2019,22819
2501153,PB,2017,2126
2501153,PB,2019,2128
2501203,PB,2017,6975
2501203,PB,2019,6998
2501302,PB,2017,19154
2501302,PB,2019,19153
2501351,PB,2017,3921
2501351,PB,2019,3990
2501401,PB,2017,9070
2501401,PB,2019,8993
2501500,PB,2017,21156
2501500,PB,2019,21318
2501534,PB,2017,4925
2501534,PB,2019,4892
2501575,PB,2017,8241
2501575,PB,2019,8359
2501609,PB,2017,15421
2501609,PB,2019,15384
2501708,PB,2017,5979
2501708,PB,2019,6036
2501807,PB,2017,97010
2501807,PB,2019,96880
2501906,PB,2017,17685
2501906,PB,2019,17676
2502003,PB,2017,7347
2502003,PB,2019,7342
2502052,PB,2017,3438
2502052,PB,2019,3501
2502102,PB,2017,5349
2502102,PB,2019,5366
2502151,PB,2017,7083
2502151,PB,2019,7051
2502201,PB,2017,2567
2502201,PB,2019,2561
2502300,PB,2017,4972
2502300,PB,2019,4975
2502409,PB,2017,11938
2502409,PB,2019,11917
2502508,PB,2017,17842
2502508,PB,2019,17804
2502607,PB,2017,6173
2502607,PB,2019,6117
2502706,PB,2017,5430
2502706,PB,2019,5263
2502805,PB,2017,14107
2502805,PB,2019,14122
2502904,PB,2017,6457
2502904,PB,2019,6449
2503001,PB,2017,21872
2503001,PB,2019,21828
2503100,PB,2017,5570
2503100,PB,2019,5611
2503209,PB,2017,68033
2503209,PB,2019,67736
2503308,PB,2017,10265
2503308,PB,2019,10244
2503407,PB,2017,3749
2503407,PB,2019,3682
2503506,PB,2017,17156
2503506,PB,2019,17187
2503555,PB,2017,7183
2503555,PB,2019,7173
2503605,PB,2017,7283
2503605,PB,2019,7201
2503704,PB,2017,62187
2503704,PB,2019,61993
2503753,PB,2017,3197
2503753,PB,2019,3193
2503803,PB,2017,6025
2503803,PB,2019,6014
2503902,PB,2017,6020
2503902,PB,2019,6013
2504009,PB,2017,410332
2504009,PB,2019,409731
2504033,PB,2017,6552
2504033,PB,2019,6523
2504074,PB,2017,4171
2504074,PB,2019,4162
2504108,PB,2017,2667
2504108,PB,2019,2659
2504157,PB,2017,7476
2504157,PB,2019,7468
2504207,PB,2017,4934
2504207,PB,2019,4932
2504306,PB,2017,30534
2504306,PB,2019,30546
2504355,PB,2017,4839
2504355,PB,2019,4852
2504405,PB,2017,18944
2504405,PB,2019,18982
2504504,PB,2017,6753
2504504,PB,2019,6654
2504603,PB,2017,24769
2504603,PB,2019,24670
2504702,PB,2017,4789
2504702,PB,2019,4786
2504801,PB,2017,15426
2504801,PB,2019,15445
2504850,PB,2017,1925
2504850,PB,2019,1921
2504900,PB,2017,17559
2504900,PB,2019,17319
2505006,PB,2017,7274
2505006,PB,2019,7797
2505105,PB,2017,20348
2505105,PB,2019,20338
2505204,PB,2017,6790
2505204,PB,2019,6803
2505238,PB,2017,6358
2505238,PB,2019,6353
2505279,PB,2017,5232
2505279,PB,2019,5227
2505303,PB,2017,2517
2505303,PB,2019,2516
2505352,PB,2017,5343
2505352,PB,2019,5330
2505402,PB,2017,8306
2505402,PB,2019,8297
2505501,PB,2017,3808
2505501,PB,2019,3798
2505600,PB,2017,6550
2505600,PB,2019,6552
2505709,PB,2017,10383
2505709,PB,2019,10453
2505808,PB,2017,3594
2505808,PB,2019,3596
2505907,PB,2017,3528
2505907,PB,2019,3522
2506004,PB,2017,33266
2506004,PB,2019,33007
2506103,PB,2017,11313
2506103,PB,2019,11253
2506202,PB,2017,2990
2506202,PB,2019,2989
2506251,PB,2017,8435
2506251,PB,2019,8316
2506301,PB,2017,58881
2506301,PB,2019,58833
2506400,PB,2017,14134
2506400,PB,2019,14129
2506509,PB,2017,3436
2506509,PB,2019,3428
2506608,PB,2017,5925
2506608,PB,2019,5929
2506707,PB,2017,11833
2506707,PB,2019,11819
2506806,PB,2017,18163
2506806,PB,2019,18103
2506905,PB,2017,24475
2506905,PB,2019,24477
2507002,PB,2017,24842
2507002,PB,2019,24692
2507101,PB,2017,18715
2507101,PB,2019,18664
2507200,PB,2017,10876
2507200,PB,2019,10962
2507309,PB,2017,14378
2507309,PB,2019,14431
2507408,PB,2017,7742
2507408,PB,2019,7739
2507507,PB,2017,811598
2507507,PB,2019,809015
2507606,PB,2017,7950
2507606,PB,2019,7936
2507705,PB,2017,18213
2507705,PB,2019,18171
2507804,PB,2017,7165
2507804,PB,2019,7150
2507903,PB,2017,10770
2507903,PB,2019,10756
2508000,PB,2017,9868
2508000,PB,2019,9867
2508109,PB,2017,4666
2508109,PB,2019,4666
2508208,PB,2017,7670
2508208,PB,2019,7719
2508307,PB,2017,27543
2508307,PB,2019,27503
2508406,PB,2017,2725
2508406,PB,2019,2737
2508505,PB,2017,7386
2508505,PB,2019,7256
2508554,PB,2017,4343
2508554,PB,2019,4332
2508604,PB,2017,13121
2508604,PB,2019,13080
2508703,PB,2017,4009
2508703,PB,2019,4009
2508802,PB,2017,5665
2508802,PB,2019,5759
2508901,PB,2017,45005
2508901,PB,2019,44882
2509008,PB,2017,11120
2509008,PB,2019,10955
2509057,PB,2017,8586
2509057,PB,2019,8558
2509107,PB,2017,21854
2509107,PB,2019,21837
2509156,PB,2017,6614
2509156,PB,2019,6617
2509206,PB,2017,13853
2509206,PB,2019,13918
2509305,PB,2017,8466
2509305,PB,2019,8434
2509339,PB,2017,4537
2509339,PB,2019,4500
2509370,PB,2017,2915
2509370,PB,2019,2908
2509396,PB,2017,6587
2509396,PB,2019,6569
2509404,PB,2017,13286
2509404,PB,2019,13284
2509503,PB,2017,5691
2509503,PB,2019,5669
2509602,PB,2017,4825
2509602,PB,2019,4816
2509701,PB,2017,33294
2509701,PB,2019,33222
2509800,PB,2017,9922
2509800,PB,2019,9902
2509909,PB,2017,10460
2509909,PB,2019,10454
2510006,PB,2017,7296
2510006,PB,2019,7301
2510105,PB,2017,10639
2510105,PB,2019,10638
2510204,PB,2017,5944
2510204,PB,2019,5949
2510303,PB,2017,4910
2510303,PB,2019,4906
2510402,PB,2017,6512
2510402,PB,2019,6526
2510501,PB,2017,3951
2510501,PB,2019,3932
2510600,PB,2017,3042
2510600,PB,2019,3039
2510659,PB,2017,1769
2510659,PB,2019,1771
2510709,PB,2017,2424
2510709,PB,2019,2419
2510808,PB,2017,107790
2510808,PB,2019,107605
2510907,PB,2017,12308
2510907,PB,2019,12347
2511004,PB,2017,3803
2511004,PB,2019,3801
2511103,PB,2017,8122
2511103,PB,2019,7843
2511202,PB,2017,28499
2511202,PB,2019,28458
2511301,PB,2017,16091
2511301,PB,2019,16075
2511400,PB,2017,18737
2511400,PB,2019,18703
2511509,PB,2017,11938
2511509,PB,2019,11917
2511608,PB,2017,6607
2511608,PB,2019,6635
2511707,PB,2017,5080
2511707,PB,2019,4976
2511806,PB,2017,10585
2511806,PB,2019,10579
2511905,PB,2017,19182
2511905,PB,2019,19065
2512002,PB,2017,18622
2512002,PB,2019,18564
2512036,PB,2017,3770
2512036,PB,2019,3888
2512077,PB,2017,4318
2512077,PB,2019,4307
2512101,PB,2017,32766
2512101,PB,2019,32801
2512200,PB,2017,4179
2512200,PB,2019,4209
2512309,PB,2017,23489
2512309,PB,2019,23345
2512408,PB,2017,13715
2512408,PB,2019,13680
2512507,PB,2017,44214
2512507,PB,2019,43967
2512606,PB,2017,1964
2512606,PB,2019,1956
2512705,PB,2017,19579
2512705,PB,2019,19621
2512721,PB,2017,6099
2512721,PB,2019,6089
2512747,PB,2017,3607
2512747,PB,2019,3588
2512754,PB,2017,4529
2512754,PB,2019,4521
2512762,PB,2017,4519
2512762,PB,2019,4509
2512788,PB,2017,1985
2512788,PB,2019,1948
2512804,PB,2017,8609
2512804,PB,2019,8526
2512903,PB,2017,24154
2512903,PB,2019,24176
2513000,PB,2017,3980
2513000,PB,2019,3885
2513109,PB,2017,12145
2513109,PB,2019,12140
2513158,PB,2017,6557
2513158,PB,2019,6558
2513208,PB,2017,6585
2513208,PB,2019,6583
2513307,PB,2017,5887
2513307,PB,2019,5889
2513356,PB,2017,3596
2513356,PB,2019,3595
2513406,PB,2017,15401
2513406,PB,2019,15382
2513505,PB,2017,5159
2513505,PB,2019,5162
2513604,PB,2017,7024
2513604,PB,2019,7031
2513653,PB,2017,2690
2513653,PB,2019,2636
2513703,PB,2017,136851
2513703,PB,2019,136586
2513802,PB,2017,4573
2513802,PB,2019,4573
2513851,PB,2017,2519
2513851,PB,2019,2521
2513901,PB,2017,34215
2513901,PB,2019,34031
2513927,PB,2017,4540
2513927,PB,2019,4529
2513943,PB,2017,2601
2513943,PB,2019,2615
2513968,PB,2017,3120
2513968,PB,2019,3073
2513984,PB,2017,3363
2513984,PB,2019,3392
2514008,PB,2017,4296
2514008,PB,2019,4199
2514107,PB,2017,4423
2514107,PB,2019,4422
2514206,PB,2017,7679
2514206,PB,2019,7630
2514305,PB,2017,6279
2514305,PB,2019,6359
2514404,PB,2017,4635
2514404,PB,2019,4682
2514453,PB,2017,5969
2514453,PB,2019,5957
2514503,PB,2017,20163
2514503,PB,2019,20251
2514552,PB,2017,3842
2514552,PB,2019,4003
2514602,PB,2017,3566
2514602,PB,2019,3557
2514651,PB,2017,1806
2514651,PB,2019,1801
2514701,PB,2017,4145
2514701,PB,2019,4141
2514800,PB,2017,3711
2514800,PB,2019,3628
2514909,PB,2017,7721
2514909,PB,2019,7724
2515005,PB,2017,7180
2515005,PB,2019,7368
2515104,PB,2017,11845
2515104,PB,2019,11661
2515203,PB,2017,3496
2515203,PB,2019,3489
2515302,PB,2017,52697
2515302,PB,2019,52625
2515401,PB,2017,11084
2515401,PB,2019,10775
2515500,PB,2017,13707
2515500,PB,2019,13699
2515609,PB,2017,3121
2515609,PB,2019,3148
2515708,PB,2017,3100
2515708,PB,2019,2909
2515807,PB,2017,7020
2515807,PB,2019,7041
2515906,PB,2017,6093
2515906,PB,2019,6099
2515930,PB,2017,5044
2515930,PB,2019,5024
2515971,PB,2017,7795
2515971,PB,2019,7783
2516003,PB,2017,26376
2516003,PB,2019,26407
2516102,PB,2017,14987
2516102,PB,2019,14989
2516151,PB,2017,3567
2516151,PB,2019,3555
2516201,PB,2017,69554
2516201,PB,2019,69444
2516300,PB,2017,16957
2516300,PB,2019,16966
2516409,PB,2017,10967
2516409,PB,2019,10911
2516508,PB,2017,15276
2516508,PB,2019,15376
2516607,PB,2017,14661
2516607,PB,2019,14726
2516706,PB,2017,15191
2516706,PB,2019,15161
2516755,PB,2017,3066
2516755,PB,2019,3058
2516805,PB,2017,9482
2516805,PB,2019,9455
2516904,PB,2017,15382
2516904,PB,2019,15242
2517001,PB,2017,9913
2517001,PB,2019,9907
2517100,PB,2017,2820
2517100,PB,2019,2810
2517209,PB,2017,5358
2517209,PB,2019,5348
2517407,PB,2017,2245
2517407,PB,2019,2240
2600054,PE,2017,99364
2600054,PE,2019,99990
2600104,PE,2017,37017
2600104,PE,2019,37259
2600203,PE,2017,19411
2600203,PE,2019,19635
2600302,PE,2017,24644
2600302,PE,2019,24885
2600401,PE,2017,36371
2600401,PE,2019,36771
2600500,PE,2017,43087
2600500,PE,2019,43443
2600609,PE,2017,14517
2600609,PE,2019,14636
2600708,PE,2017,38267
2600708,PE,2019,38386
2600807,PE,2017,22896
2600807,PE,2019,22972
2600906,PE,2017,22726
2600906,PE,2019,22829
2601003,PE,2017,11045
2601003,PE,2019,11150
2601052,PE,2017,20268
2601052,PE,2019,20524
2601102,PE,2017,83757
2601102,PE,2019,84418
2601201,PE,2017,73667
2601201,PE,2019,74338
2601300,PE,2017,14224
2601300,PE,2019,14385
2601409,PE,2017,42438
2601409,PE,2019,42659
2601508,PE,2017,11992
2601508,PE,2019,12073
2601607,PE,2017,20670
2601607,PE,2019,20729
2601706,PE,2017,75986
2601706,PE,2019,76439
2601805,PE,2017,12637
2601805,PE,2019,12719
2601904,PE,2017,60549
2601904,PE,2019,60798
2602001,PE,2017,37816
2602001,PE,2019,38146
2602100,PE,2017,48214
2602100,PE,2019,48554
2602209,PE,2017,39025
2602209,PE,2019,39184
2602308,PE,2017,38044
2602308,PE,2019,38134
2602407,PE,2017,8973
2602407,PE,2019,8993
2602506,PE,2017,7465
2602506,PE,2019,7487
2602605,PE,2017,50138
2602605,PE,2019,50742
2602704,PE,2017,13085
2602704,PE,2019,13155
2602803,PE,2017,57696
2602803,PE,2019,58378
2602902,PE,2017,204653
2602902,PE,2019,207048
2603009,PE,2017,33856
2603009,PE,2019,34221
2603108,PE,2017,20209
2603108,PE,2019,20380
2603207,PE,2017,28500
2603207,PE,2019,28739
2603306,PE,2017,11055
2603306,PE,2019,11053
2603405,PE,2017,5736
2603405,PE,2019,5750
2603454,PE,2017,156361
2603454,PE,2019,157828
2603504,PE,2017,18583
2603504,PE,2019,18765
2603603,PE,2017,8493
2603603,PE,2019,8551
2603702,PE,2017,24762
2603702,PE,2019,24804
2603801,PE,2017,19991
2603801,PE,2019,20048
2603900,PE,2017,19440
2603900,PE,2019,19551
2603926,PE,2017,12805
2603926,PE,2019,12932
2604007,PE,2017,82685
2604007,PE,2019,83641
2604106,PE,2017,356128
2604106,PE,2019,361118
2604155,PE,2017,14274
2604155,PE,2019,14341
2604205,PE,2017,42343
2604205,PE,2019,42892
2604304,PE,2017,11695
2604304,PE,2019,11807
2604403,PE,2017,13396
2604403,PE,2019,13518
2604502,PE,2017,21525
2604502,PE,2019,21698
2604601,PE,2017,26186
2604601,PE,2019,26421
2604700,PE,2017,18098
2604700,PE,2019,18207
2604809,PE,2017,12560
2604809,PE,2019,12578
2604908,PE,2017,11559
2604908,PE,2019,10906
2605004,PE,2017,23977
2605004,PE,2019,24107
2605103,PE,2017,36753
2605103,PE,2019,37111
2605152,PE,2017,18692
2605152,PE,2019,18908
2605202,PE,2017,68281
2605202,PE,2019,68875
2605301,PE,2017,31790
2605301,PE,2019,31825
2605400,PE,2017,21958
2605400,PE,2019,22131
2605459,PE,2017,3016
2605459,PE,2019,3061
2605509,PE,2017,12057
2605509,PE,2019,12123
2605608,PE,2017,22567
2605608,PE,2019,22624
2605707,PE,2017,32483
2605707,PE,2019,32873
2605806,PE,2017,15328
2605806,PE,2019,15457
2605905,PE,2017,30709
2605905,PE,2019,31052
2606002,PE,2017,138642
2606002,PE,2019,139788
2606101,PE,2017,30425
2606101,PE,2019,30604
2606200,PE,2017,79249
2606200,PE,2019,79758
2606309,PE,2017,7417
2606309,PE,2019,7486
2606408,PE,2017,83241
2606408,PE,2019,84074
2606507,PE,2017,19100
2606507,PE,2019,19197
2606606,PE,2017,28985
2606606,PE,2019,29235
2606705,PE,2017,7735
2606705,PE,2019,7762
2606804,PE,2017,115398
2606804,PE,2019,117019
2606903,PE,2017,12175
2606903,PE,2019,12228
2607000,PE,2017,22801
2607000,PE,2019,23247
2607109,PE,2017,4542
2607109,PE,2019,4548
2607208,PE,2017,94533
2607208,PE,2019,96204
2607307,PE,2017,30447
2607307,PE,2019,30854
2607406,PE,2017,4858
2607406,PE,2019,4918
2607505,PE,2017,26314
2607505,PE,2019,26349
2607604,PE,2017,25789
2607604,PE,2019,26258
2607653,PE,2017,36320
2607653,PE,2019,36447
2607703,PE,2017,13638
2607703,PE,2019,13616
2607752,PE,2017,26338
2607752,PE,2019,26651
2607802,PE,2017,16859
2607802,PE,2019,16955
2607901,PE,2017,695956
2607901,PE,2019,702298
2607950,PE,2017,11634
2607950,PE,2019,11656
2608008,PE,2017,17026
2608008,PE,2019,17150
2608057,PE,2017,14703
2608057,PE,2019,14796
2608107,PE,2017,33485
2608107,PE,2019,33822
2608206,PE,2017,15989
2608206,PE,2019,16023
2608255,PE,2017,11334
2608255,PE,2019,11424
2608305,PE,2017,14712
2608305,PE,2019,14836
2608404,PE,2017,15284
2608404,PE,2019,15378
2608453,PE,2017,17847
2608453,PE,2019,18071
2608503,PE,2017,21338
2608503,PE,2019,21429
2608602,PE,2017,13033
2608602,PE,2019,13145
2608701,PE,2017,16218
2608701,PE,2019,16290
2608750,PE,2017,25294
2608750,PE,2019,25601
2608800,PE,2017,39888
2608800,PE,2019,40288
2608909,PE,2017,56140
2608909,PE,2019,56250
2609006,PE,2017,25214
2609006,PE,2019,25376
2609105,PE,2017,15820
2609105,PE,2019,16088
2609154,PE,2017,21047
2609154,PE,2019,21434
2609204,PE,2017,11433
2609204,PE,2019,11345
2609303,PE,2017,15270
2609303,PE,2019,15390
2609402,PE,2017,62119
2609402,PE,2019,62784
2609501,PE,2017,32280
2609501,PE,2019,32471
2609600,PE,2017,390771
2609600,PE,2019,392482
2609709,PE,2017,23768
2609709,PE,2019,23884
2609808,PE,2017,14794
2609808,PE,2019,14991
2609907,PE,2017,68776
2609907,PE,2019,69459
2610004,PE,2017,62832
2610004,PE,2019,63250
2610103,PE,2017,7761
2610103,PE,2019,7693
2610202,PE,2017,26417
2610202,PE,2019,26474
2610301,PE,2017,11449
2610301,PE,2019,11523
2610400,PE,2017,21383
2610400,PE,2019,22010
2610509,PE,2017,28889
2610509,PE,2019,28933
2610608,PE,2017,55942
2610608,PE,2019,56506
2610707,PE,2017,328353
2610707,PE,2019,331774
2610806,PE,2017,22505
2610806,PE,2019,22617
2610905,PE,2017,66881
2610905,PE,2019,67395
2611002,PE,2017,36108
2611002,PE,2019,36548
2611101,PE,2017,343219
2611101,PE,2019,349145
2611200,PE,2017,11268
2611200,PE,2019,11302
2611309,PE,2017,26960
2611309,PE,2019,27091
2611408,PE,2017,14798
2611408,PE,2019,14966
2611507,PE,2017,25831
