DEA_RCOI,DEA_RCOP,DEA_RVOI,DEA_RVOP,DEA_RNDOI,DEA_RNCOI,DEA_scale_efficiency
2891.0,2891.0,2891.0,2891.0,2891.0,2891.0,2891.0
0.42712297337776534,0.42721865750424654,0.5205659928340706,0.992998138391354,0.4283115606948829,0.519362408174282,0.8063335930682602
0.19649096137875857,0.19670251545054085,0.19025845035113226,0.009889602060532363,0.19726745088355496,0.1899951014323111,0.18842298480905287
0.018132997343122983,0.018132997343123007,0.03136619562046891,0.9149999999999949,0.018132997343123035,0.031366195620468974,0.10318058485560751
0.2544921722458911,0.2544921722458908,0.37867595374414154,0.9900000000000012,0.254711373405631,0.37689536391636663,0.7067509271976219
0.4319465353928203,0.4319465353928253,0.5203338188687867,0.997,0.4329542455324722,0.5181639993831734,0.8425726410658123
0.5780971812367677,0.5780971812367633,0.6565981324116897,1.0,0.5810649345601455,0.6549622207137246,0.981212947955366
1.0,1.0,1.0,1.0,1.0,1.0,1.0
