id_municipio,sigla_uf,ano,populacao,nome,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno,DEA_RCOI,DEA_RCOP,DEA_RVOI,DEA_RVOP,DEA_RNDOI,DEA_RNCOI,DEA_scale_efficiency,DEA_returns_nature
1300508,AM,2019,32041,Barreirinha,286580000,39339502,6103,4.2,3.7,2.7,7.5,8944.17,6445.93,0.5734968362792981,0.5734968362792903,0.5842016034414501,0.972999999999999,0.5842016034414501,0.5734968362792981,0.9816762448115656,Crescente
1300607,AM,2019,42984,Benjamin Constant,347115000,46572810,7511,3.9,3.6,1.5,4.6,8075.45,6200.61,0.630287176860022,0.6302871768600031,0.6344758551802046,0.9849999999999985,0.6344758551802049,0.6302871768600214,0.9933982069041968,Crescente
1300631,AM,2019,19679,Beruri,169892000,21970265,4603,3.6,3.0,5.3,9.6,8633.16,4773.03,0.6230987418862628,0.6230987418862647,0.6511688259168852,0.9469999999999998,0.6511688259168849,0.6230987418862628,0.9568927704868273,Crescente
1300706,AM,2019,34308,Boca do Acre,444283000,23235862,3961,5.6,5.3,1.3,2.9,12949.84,5866.16,0.5472016267386528,0.5472016267386502,0.570290352149837,0.9869999999999978,0.5472016267386527,0.5702903521498371,0.9595140872993096,Crescente
1300805,AM,2019,41161,Borba,330380000,34839612,4846,4.0,3.7,2.8,9.5,8026.53,7189.35,0.5938577413956104,0.5938577413956347,0.6063925651039339,0.9719999999999975,0.6063925651039345,0.5938577413956102,0.9793288631331173,Crescente
1301100,AM,2019,37869,Careiro,340672000,41180172,4840,4.3,3.8,2.0,5.5,8996.07,8508.3,0.5237580405362949,0.5237580405362924,0.5306366846662349,0.9800000000000009,0.5306366846662348,0.5237580405362949,0.987036998517608,Crescente
1301159,AM,2019,30225,Careiro da Várzea,318688000,18699547,2595,4.0,3.3,1.6,3.5,10543.85,7205.99,0.4999711021599959,0.4999711021599926,0.5034502293840092,0.9840000000000003,0.5034502293840093,0.4999711021599957,0.9930894316439778,Crescente
1301209,AM,2019,85097,Coari,2253992000,76833233,9131,4.0,3.4,1.6,7.8,26487.33,8414.55,0.2367394847293087,0.23673948472930592,0.23749260153367396,0.984000000000001,0.23749260153367374,0.23673948472930828,0.9968288830915076,Crescente
1301308,AM,2019,28637,Codajás,505889000,18858472,2229,4.6,3.7,1.5,7.3,17665.57,8460.51,0.32866432369835613,0.3286643236983551,0.3292330380407522,0.9849999999999981,0.3292330380407523,0.3286643236983563,0.9982726085274416,Crescente
1301506,AM,2019,20033,Envira,172414000,14528195,2151,2.3,2.4,4.4,8.8,8606.5,6754.16,0.5699285602875105,0.5699285602875169,0.5911997645412659,0.9560000000000004,0.5911997645412653,0.5699285602875105,0.9640202761747367,Crescente
1301704,AM,2019,55080,Humaitá,721855000,38988507,6284,4.3,3.7,2.6,8.3,13105.57,6204.41,0.438243931278615,0.4382439312786162,0.44493407525725337,0.9739999999999996,0.44493407525725337,0.438243931278615,0.9849637410333874,Crescente
1301852,AM,2019,48296,Iranduba,691801000,54437180,8949,5.1,4.4,2.2,4.8,14324.19,6083.05,0.44029252364155885,0.44029252364155275,0.4422187738734259,0.9780000000000023,0.4422187738734259,0.44029252364155885,0.9956441238009981,Crescente
1301902,AM,2019,101337,Itacoatiara,2070851000,87799359,13028,5.0,4.1,1.2,3.2,20435.29,6739.28,0.32109035554143117,0.321090355541431,0.32603010826899526,0.987999999999998,0.3210903555414309,0.3260301082689955,0.9848487835869181,Crescente
1302009,AM,2019,9148,Itapiranga,129499000,10655565,1034,4.2,4.1,1.8,9.0,14155.99,10305.19,0.3693884025358549,0.3693884025358542,0.3709946573648589,0.9819999999999932,0.37099465736485926,0.3693884025358546,0.995670409810176,Crescente
1302306,AM,2019,14317,Jutaí,230654000,33169420,5127,3.7,3.3,5.9,10.0,16110.5,6469.56,0.35671066639185434,0.35671066639185406,0.3745649654582409,0.940999999999997,0.37456496545824003,0.35671066639185434,0.9523332379883855,Crescente
1302504,AM,2019,97377,Manacapuru,1502525000,73604902,12606,5.3,4.6,0.6,2.1,15429.98,5838.88,0.4306183084359854,0.4306183084359721,0.5440796625682225,0.9940000000000051,0.4306183084359852,0.5440796625682225,0.7914618723356341,Decrescente
1302553,AM,2019,32105,Manaquiri,259773000,21861059,3088,3.3,3.5,1.5,2.0,8091.36,7079.36,0.6098595634343348,0.6098595634343358,0.6457336049671902,0.9849999999999999,0.6098595634343366,0.64573360496719,0.9444445182085913,Crescente
1302603,AM,2019,2182763,Manaus,84566043000,1328240564,173586,5.9,4.8,0.4,1.4,38742.66,7651.77,0.21563426466092028,0.2156342646609211,0.3105309379577559,0.9960000000000012,0.2156342646609204,0.3105309379577558,0.6944050923848845,Crescente
1302702,AM,2019,55751,Manicoré,560803000,41600317,6557,4.6,4.2,2.8,7.1,10059.07,6344.41,0.5480620371335081,0.5480620371334661,0.5527785311243295,0.9719999999999948,0.5527785311243293,0.5480620371335081,0.9914676606900267,Crescente
1302801,AM,2019,18224,Maraã,140342000,24332096,3106,3.5,3.3,4.4,11.5,7700.94,7833.9,0.5806334637486975,0.580633463748758,0.60332014792397,0.9560000000000015,0.6033201479239698,0.5806334637486975,0.96239693924803,Crescente
1302900,AM,2019,63905,Maués,551175000,62366095,9645,5.0,4.0,2.0,8.9,8624.91,6466.16,0.624894007925678,0.624894007925678,0.6279646453301397,0.9800000000000025,0.6279646453301398,0.624894007925678,0.9951101747092028,Crescente
1303007,AM,2019,21173,Nhamundá,168137000,15526296,2577,4.5,4.0,0.6,2.9,7941.1,6024.95,0.6492975114925513,0.6492975114925429,0.6997172805483742,0.9940000000000001,0.6492975114925511,0.699717280548374,0.9279426556161247,Crescente
1303106,AM,2019,37378,Nova Olinda do Norte,278282000,29132577,4197,4.3,4.2,2.3,6.9,7445.07,6941.29,0.6505073353006989,0.6505073353007018,0.6553071295998768,0.9770000000000132,0.6553071295998769,0.6505073353006986,0.9926755042294312,Crescente
1303205,AM,2019,19454,Novo Airão,172501000,14379468,2169,4.4,4.2,2.6,4.5,8867.12,6629.54,0.5900624344776103,0.5900624344776095,0.5948629319171623,0.973999999999998,0.5948629319171613,0.5900624344776108,0.9919300780364971,Crescente
1303403,AM,2019,114273,Parintins,1225444000,79638476,11596,5.0,4.4,0.7,3.2,10723.83,6867.75,0.5301149631128664,0.5301149631128619,0.5700408822701798,0.9929999999999959,0.5301149631128669,0.5700408822701798,0.92995955132497,Decrescente
1303536,AM,2019,36279,Presidente Figueiredo,956464000,53013684,5705,4.8,4.3,2.2,4.6,26364.12,9292.5,0.24417568482981006,0.24417568482981222,0.24525163063263608,0.9779999999999989,0.24525163063263594,0.24417568482981006,0.9956128903198296,Crescente
1303569,AM,2019,33347,Rio Preto da Eva,439400000,26610450,3907,4.8,4.6,2.3,3.1,13176.6,6810.97,0.4661672318907147,0.46616723189071474,0.46856639596205996,0.9770000000000018,0.46856639596206007,0.4661672318907148,0.994879777781718,Crescente
1303601,AM,2019,25156,Santa Isabel do Rio Negro,150012000,11574213,1344,4.4,4.0,2.4,5.3,5963.27,8611.77,0.7368692583183913,0.7368692583183696,0.7504590602136076,0.9760529159691199,0.7504590602136076,0.7368692583183913,0.9818913480885311,Crescente
1304005,AM,2019,9171,Silves,114106000,10259092,1774,4.4,4.2,0.8,0.9,12442.05,5783.03,0.4872899384640942,0.48728993846410434,0.5808897787589722,0.9919999999999952,0.48728993846409374,0.5808897787589722,0.8388681575791416,Decrescente
1304062,AM,2019,65844,Tabatinga,594242000,62822814,9193,4.4,3.6,2.1,4.6,9025.0,6833.77,0.5630518410041592,0.5630518410041614,0.5702183439579767,0.9789999999999994,0.5702183439579764,0.5630518410041592,0.9874320020922623,Crescente
1304104,AM,2019,17156,Tapauá,192217000,22455630,2903,4.6,3.6,5.6,10.1,11204.07,7735.32,0.46263619625459196,0.46263619625457847,0.4723774786749618,0.9440000000000058,0.4723774786749621,0.46263619625459196,0.9793781819410727,Crescente
1304203,AM,2019,59849,Tefé,1021258000,63480767,9304,4.4,4.1,3.8,6.5,17063.91,6822.95,0.3557505942952526,0.35575059429525546,0.3601525306503037,0.9619999999999981,0.3601525306503038,0.3557505942952526,0.9877775776082904,Crescente
1304237,AM,2019,18755,Tonantins,151465000,20475573,3139,4.0,3.6,0.8,1.9,8075.98,6522.96,0.6282064981810404,0.6282064981810512,0.6706625147750855,0.9920000000000002,0.6282064981810398,0.670662514775085,0.9366954084077842,Crescente
