id_municipio,ano,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais
5104104,2019,0.0,0.0
5201454,2019,0.0,0.0
5207907,2019,0.7,3.7
5211305,2019,0.3,0.0
5213806,2019,0.2,1.1
5215306,2019,0.2,0.6
5219605,2019,0.0,0.0
5220264,2019,0.0,1.3
5220686,2019,0.0,0.0
5221551,2019,1.0,0.4
5221601,2019,0.0,0.0
1505304,2019,0.9,3.1
2313401,2019,0.2,1.3
2404507,2019,1.5,4.8
2503209,2019,0.6,0.8
2606804,2019,0.8,1.5
2613909,2019,0.1,1.0
2616100,2019,0.5,3.0
2907509,2019,0.5,3.0
2920809,2019,0.2,3.3
3202009,2019,0.0,0.0
3204807,2019,0.9,0.7
3301801,2019,0.3,0.3
3301876,2019,0.0,0.7
3303856,2019,0.0,0.0
3511300,2019,0.0,0.5
3545605,2019,0.0,0.0
3549805,2019,0.0,0.0
3552601,2019,0.0,0.0
4304507,2019,1.4,4.2
5006309,2019,0.4,2.0
5008008,2019,0.0,0.2
2206506,2019,1.1,4.3
2904050,2019,0.5,4.7
2905503,2019,0.0,2.2
2919405,2019,0.0,0.0
3303401,2019,0.4,1.0
3510302,2019,0.0,0.0
3510500,2019,0.0,0.0
3535002,2019,0.0,1.0
3545209,2019,0.1,0.0
4209003,2019,0.1,0.0
2202000,2019,1.4,3.2
2611606,2019,0.6,1.2
2709301,2019,0.8,2.8
2911857,2019,2.4,8.1
5006275,2019,0.0,3.2
2505204,2019,2.5,5.8
2922300,2019,2.3,4.6
1100122,2019,0.0,1.0
2202406,2019,0.5,2.5
2111763,2019,2.4,7.6
2907806,2019,1.1,8.5
2904605,2019,0.9,1.4
2929602,2019,0.8,7.4
3554706,2019,0.0,0.0
2500700,2019,2.3,6.3
1101401,2019,0.1,0.7
1101492,2019,0.1,0.2
1101708,2019,0.0,0.4
1300680,2019,1.6,4.2
1300706,2019,1.3,2.9
1302504,2019,0.6,2.1
1302900,2019,2.0,8.9
1304062,2019,2.1,4.6
1304104,2019,5.6,10.1
1304237,2019,0.8,1.9
1400704,2019,0.4,5.2
1502806,2019,2.9,8.1
1502855,2019,1.8,4.4
1503077,2019,2.2,5.2
1503705,2019,1.9,6.8
1505064,2019,2.3,9.3
1505908,2019,5.9,13.6
1506583,2019,2.6,6.1
1508407,2019,1.4,6.4
1711902,2019,0.2,5.2
1714880,2019,0.2,0.0
2105302,2019,0.5,1.8
2105450,2019,1.4,6.2
2105906,2019,1.2,4.4
2106003,2019,0.6,3.4
2106706,2019,1.3,4.6
2107258,2019,0.9,1.4
2107506,2019,0.0,0.1
2108058,2019,0.1,0.9
2108306,2019,1.4,4.2
2110807,2019,1.7,12.5
2202026,2019,0.0,0.0
2203271,2019,0.4,0.6
2204303,2019,0.3,0.0
2205599,2019,1.4,5.1
2206100,2019,0.5,3.2
2207793,2019,0.0,0.0
2210052,2019,0.0,0.7
2300804,2019,0.0,1.8
2301406,2019,0.0,1.0
2302503,2019,0.0,0.2
2311231,2019,0.5,1.1
2410108,2019,0.9,1.5
2413904,2019,1.0,7.8
2414456,2019,3.8,7.4
2500403,2019,1.1,9.7
2513604,2019,0.4,5.7
2514404,2019,0.5,0.6
2601102,2019,1.5,7.2
2602001,2019,2.5,6.4
2602407,2019,0.4,2.5
2603108,2019,0.2,4.7
2603306,2019,0.4,0.6
2605152,2019,0.0,0.2
2607950,2019,0.2,4.4
2610509,2019,0.2,0.0
2700201,2019,0.4,6.3
2701100,2019,0.5,1.6
2701407,2019,0.0,0.0
2701704,2019,1.1,5.7
2701902,2019,0.2,2.6
2702801,2019,1.5,6.7
2703502,2019,0.2,1.9
2705705,2019,0.1,2.8
2708600,2019,0.0,0.0
2802809,2019,1.2,5.4
2803302,2019,0.3,2.8
2804409,2019,1.6,6.6
2804508,2019,1.4,9.8
2806701,2019,0.8,1.3
2903235,2019,0.7,5.0
2904753,2019,0.2,2.0
2906402,2019,0.5,2.6
2908804,2019,1.1,7.2
2916500,2019,1.8,6.0
2920601,2019,2.1,3.9
2923209,2019,0.9,3.6
2923407,2019,0.7,6.3
2924207,2019,3.2,8.2
2926657,2019,2.5,15.1
2929206,2019,1.0,2.0
2930709,2019,2.5,6.3
3136405,2019,0.0,3.5
4301008,2019,0.1,3.1
4304689,2019,0.6,4.8
4309555,2019,0.0,3.1
4309704,2019,0.0,1.3
4311155,2019,0.0,7.2
4318622,2019,0.0,2.1
4323101,2019,0.6,0.0
5002209,2019,0.0,0.3
5005681,2019,0.6,17.9
5106422,2019,0.0,1.0
5203962,2019,1.2,0.0
1500404,2019,2.7,10.6
1501782,2019,2.5,6.2
1502707,2019,1.1,3.6
1502905,2019,0.7,1.2
1503804,2019,1.0,4.8
1505486,2019,2.9,9.0
1505502,2019,0.6,3.9
1507409,2019,2.0,4.5
1507706,2019,1.1,5.1
1507805,2019,8.5,4.7
1508308,2019,2.0,5.6
1600238,2019,1.2,24.4
2104909,2019,0.3,2.6
2112209,2019,0.1,0.7
2207603,2019,1.8,3.3
2304202,2019,0.6,2.3
2506707,2019,1.2,3.3
2511400,2019,0.0,1.4
2512101,2019,0.2,2.4
2515401,2019,0.0,4.0
2612505,2019,0.1,0.6
2707701,2019,1.2,5.0
2709400,2019,0.1,0.0
2918407,2019,0.6,2.1
2925006,2019,1.2,9.7
2929008,2019,1.7,2.5
2931202,2019,1.1,5.6
3300902,2019,0.3,0.0
3302254,2019,0.6,2.6
3302304,2019,0.0,3.0
3302502,2019,0.4,1.1
3302908,2019,0.2,0.3
4304804,2019,0.0,0.7
5101803,2019,0.2,0.5
5210208,2019,0.0,0.0
2101509,2019,0.6,1.6
2204105,2019,0.3,2.0
2209971,2019,0.3,0.6
2211001,2019,0.0,0.1
2704906,2019,0.4,3.5
2707602,2019,0.1,2.3
2913507,2019,1.4,4.3
2923605,2019,1.1,1.8
2924900,2019,0.5,3.5
3205176,2019,0.3,1.9
3300308,2019,0.3,0.2
3301504,2019,0.0,0.0
3304151,2019,0.1,0.0
3304607,2019,0.2,1.7
3305208,2019,0.9,2.2
3305307,2019,0.3,0.0
3305901,2019,0.0,0.7
3503307,2019,0.0,0.3
3510203,2019,0.0,0.0
3511607,2019,0.0,0.0
3526803,2019,0.0,0.6
3541208,2019,0.4,0.5
3547502,2019,0.0,0.0
4305587,2019,0.0,1.1
4320404,2019,0.0,0.3
5205471,2019,0.0,0.2
5207501,2019,0.0,0.0
5214606,2019,0.3,2.6
3203056,2019,0.1,0.8
4214805,2019,0.2,1.8
4310306,2019,0.0,3.4
5200308,2019,0.0,0.0
5203401,2019,0.0,0.0
4306957,2019,0.0,1.1
5108055,2019,0.0,0.7
2906204,2019,0.5,1.9
4300638,2019,0.0,2.8
2202059,2019,0.5,0.2
2205557,2019,1.0,2.5
2509156,2019,3.8,4.3
2916203,2019,2.9,3.8
3538709,2019,0.1,
2616506,2019,0.1,2.5
3304003,2019,0.3,0.4
3304524,2019,0.2,0.7
3304128,2019,0.1,0.5
3501806,2019,0.0,0.0
2602308,2019,0.7,1.2
2104602,2019,0.3,1.0
3110301,2019,0.1,
2100402,2019,2.1,10.7
2206803,2019,0.0,0.0
4202404,2019,0.2,1.0
4311718,2019,0.5,2.6
4317301,2019,0.3,2.2
4320859,2019,0.4,2.7
4321204,2019,0.3,3.9
4322004,2019,0.4,1.0
5107065,2019,0.0,0.0
3129509,2019,0.1,1.9
3154200,2019,0.0,1.6
3169604,2019,0.0,0.0
3550308,2019,0.6,1.5
4203402,2019,0.0,6.3
2208502,2019,0.5,1.1
2900355,2019,0.7,2.6
2923704,2019,0.9,2.7
3302403,2019,0.3,1.8
3529302,2019,0.1,0.0
3530508,2019,0.1,0.0
3530706,2019,0.1,0.7
3531902,2019,0.0,1.0
3549706,2019,0.0,0.0
3142809,2019,1.1,3.9
4300406,2019,0.3,0.6
2907301,2019,0.3,2.6
2615904,2019,0.0,2.4
2903409,2019,2.5,8.9
2921302,2019,2.1,3.0
5220405,2019,0.3,2.3
2506905,2019,1.8,8.0
3505708,2019,0.0,0.1
3548807,2019,0.0,0.0
2933604,2019,1.0,2.8
4302105,2019,0.2,0.2
5217104,2019,0.3,5.8
1100056,2019,0.0,
1100130,2019,0.1,
1100155,2019,0.1,
1101476,2019,0.4,
1200054,2019,3.4,
1200252,2019,0.2,
1200336,2019,1.2,
1200401,2019,0.2,
1200807,2019,0.1,
1300201,2019,1.4,14.8
1301654,2019,1.9,
1301803,2019,2.8,
1400050,2019,0.5,
1400282,2019,0.0,
1500107,2019,0.9,
1501600,2019,1.5,
1502202,2019,1.6,
1502608,2019,1.6,
1503507,2019,0.7,
1505403,2019,0.6,
1506351,2019,1.1,
1506609,2019,2.4,
1600204,2019,1.0,
1600212,2019,0.3,
1600253,2019,0.9,
1600303,2019,0.6,
1600709,2019,1.5,
1700400,2019,0.4,
1702158,2019,0.3,
1702554,2019,0.0,
1703073,2019,0.6,
1703107,2019,0.0,
1703602,2019,0.0,
1703800,2019,0.1,
1705102,2019,0.0,
1705557,2019,0.0,
1705607,2019,0.0,
1706100,2019,0.0,
1706506,2019,0.3,
1707108,2019,0.0,
1707553,2019,0.3,
1709302,2019,0.0,0.0
1711803,2019,0.0,
1712702,2019,0.0,
1713957,2019,0.9,
1715002,2019,0.4,
1715259,2019,0.9,
1716505,2019,0.0,
1717008,2019,0.0,
1717909,2019,0.1,
1718006,2019,0.0,
1718402,2019,0.0,
1718659,2019,0.0,
1718840,2019,0.4,
1718881,2019,0.0,
1720259,2019,0.0,
1720655,2019,0.1,
1721208,2019,0.0,
1721257,2019,0.0,
2400604,2019,2.6,
2510659,2019,0.0,
2514800,2019,1.1,
2600054,2019,1.8,
2607604,2019,0.3,
3100104,2019,0.0,
3100609,2019,0.0,
3100708,2019,0.0,
3101003,2019,0.3,
3101201,2019,0.0,4.3
3101904,2019,0.3,
3102050,2019,0.0,
3102209,2019,0.0,
3102902,2019,0.0,
3103009,2019,0.0,
3103702,2019,0.0,
3104452,2019,0.0,
3105905,2019,0.0,
3106101,2019,0.0,
3106804,2019,0.0,
3108008,2019,0.0,
3108701,2019,0.4,
3108909,2019,0.0,
3109253,2019,0.0,
3109402,2019,0.2,
3110004,2019,0.0,
3110103,2019,1.2,
3110707,2019,0.6,
3110905,2019,0.1,
3111200,2019,0.0,
3111705,2019,0.0,
3111804,2019,0.0,
3112307,2019,0.0,
3112505,2019,0.0,
3112604,2019,0.0,
3112653,2019,0.0,
3112802,2019,0.0,
3114303,2019,0.0,
3114808,2019,0.0,
3115409,2019,0.0,
3115706,2019,0.3,
3116308,2019,0.0,
3116704,2019,0.0,
3117900,2019,0.3,
3118106,2019,0.6,
3118205,2019,2.7,
3118908,2019,0.0,
3119906,2019,0.0,
3120003,2019,0.0,
3120904,2019,0.1,
3121001,2019,0.0,
3121308,2019,0.0,
3121803,2019,0.0,
3121902,2019,0.0,
3122108,2019,0.0,
3122207,2019,0.2,
3122603,2019,0.0,
3122702,2019,0.0,
3123106,2019,0.0,
3123502,2019,,
3123809,2019,0.0,
3123908,2019,0.0,
3124005,2019,0.2,
3124807,2019,0.4,
3125002,2019,0.3,
3125408,2019,0.0,
3125507,2019,0.0,
3125606,2019,0.2,12.5
3126307,2019,0.0,
3127008,2019,0.0,
3127206,2019,0.0,
3127370,2019,0.0,
3127388,2019,0.0,
3127404,2019,0.0,
3127503,2019,0.0,
3127909,2019,,
3128402,2019,0.4,
3128808,2019,0.0,
3128907,2019,0.0,
3129103,2019,0.0,
3129301,2019,0.0,
3129707,2019,0.2,
3130002,2019,0.0,
3130051,2019,0.3,
3130200,2019,0.0,
3130408,2019,0.5,
3130606,2019,0.0,
3131109,2019,0.0,
3131505,2019,0.2,
3132404,2019,0.2,
3133105,2019,0.0,
3133402,2019,0.3,
3134301,2019,0.0,
3134509,2019,0.0,
3134707,2019,1.0,0.0
3134806,2019,0.0,
3135456,2019,0.0,0.0
3135605,2019,0.0,
3135902,2019,0.0,
3136108,2019,0.0,
3136520,2019,0.0,
3136553,2019,0.0,
3136603,2019,0.0,
3136801,2019,0.0,
3136900,2019,0.0,
3137106,2019,0.0,
3137536,2019,0.4,
3137908,2019,0.0,
3138708,2019,0.0,
3138906,2019,0.6,
3139003,2019,0.1,
3139102,2019,0.3,
3139250,2019,0.3,
3140308,2019,0.4,
3140530,2019,0.2,
3141009,2019,0.0,
3141504,2019,0.0,
3141603,2019,0.0,
3141900,2019,0.0,
3142502,2019,0.0,
3143005,2019,0.0,
3143203,2019,0.0,
3143807,2019,0.0,
3144359,2019,0.0,
3144409,2019,0.0,
3144508,2019,0.0,
3144607,2019,0.1,
3144656,2019,0.2,
3144805,2019,0.1,
3144904,2019,0.0,
3146404,2019,2.2,
3146701,2019,0.4,
3146909,2019,0.3,
3147501,2019,0.0,
3148202,2019,0.7,
3148301,2019,0.2,
3148509,2019,0.0,
3149200,2019,0.9,
3149804,2019,0.0,
3150158,2019,0.3,
3150208,2019,0.3,
3150307,2019,0.0,
3150570,2019,0.5,
3151008,2019,0.0,
3151503,2019,0.0,
3151701,2019,2.0,
3152131,2019,0.0,
3152303,2019,0.0,
3152709,2019,0.2,
3153301,2019,0.0,
3153509,2019,0.0,
3154150,2019,1.2,
3154705,2019,0.0,
3155207,2019,1.7,
3155306,2019,0.0,
3155405,2019,1.5,
3156106,2019,0.0,
3156304,2019,0.0,
3156403,2019,0.0,
3157104,2019,0.2,
3158003,2019,0.0,
3158904,2019,0.6,
3159209,2019,0.0,
3160108,2019,0.0,
3160207,2019,0.0,
3160603,2019,0.0,
3161007,2019,0.0,
3161056,2019,0.0,
3161403,2019,0.4,
3161650,2019,0.8,
3162104,2019,0.0,
3162575,2019,0.0,
3162609,2019,0.0,
3162658,2019,0.0,
3162708,2019,0.0,
3163300,2019,0.0,
3163409,2019,0.0,
3163805,2019,0.0,
3163904,2019,0.0,
3164209,2019,0.3,
3164407,2019,0.0,
3164506,2019,0.0,
3165008,2019,0.0,
3165107,2019,0.0,
3165305,2019,0.2,
3165560,2019,0.0,
3165701,2019,0.0,
3165909,2019,0.0,
3166006,2019,0.0,
3166105,2019,0.0,
3166709,2019,0.0,
3166907,2019,0.0,
3167301,2019,0.0,
3167400,2019,0.0,
3169000,2019,0.2,
3169109,2019,0.2,
3169505,2019,1.2,
3169802,2019,0.0,
3170057,2019,0.5,
3170651,2019,0.3,
3171071,2019,0.0,
3171105,2019,0.0,
3171501,2019,0.8,
3171600,2019,0.2,
3171709,2019,0.0,
3171808,2019,0.2,
3171907,2019,0.0,
3201704,2019,0.3,
3204401,2019,0.0,
3305133,2019,0.0,
3500105,2019,0.1,
3500709,2019,0.0,
3500907,2019,0.0,
3502101,2019,0.0,
3502804,2019,0.0,
3503000,2019,0.0,
3503109,2019,0.0,
3503356,2019,0.0,
3503802,2019,0.0,
3503901,2019,0.1,
3503950,2019,0.0,
3504008,2019,0.0,
3504404,2019,0.0,
3504503,2019,0.1,
3504800,2019,0.0,
3505104,2019,0.0,
3505302,2019,0.0,
3505351,2019,0.0,
3506102,2019,0.1,
3506508,2019,0.0,
3506607,2019,0.0,
3507209,2019,0.0,
3507308,2019,0.0,
3507407,2019,0.0,
3508108,2019,0.0,
3509007,2019,0.0,
3509106,2019,0.0,
3509254,2019,0.0,
3509809,2019,0.0,
3510005,2019,0.0,
3510609,2019,0.2,
3510807,2019,0.0,
3511201,2019,0.0,
3511904,2019,0.0,
3512407,2019,0.0,
3513603,2019,0.0,
3513801,2019,0.2,
3514007,2019,0.0,
3514205,2019,0.0,
3514700,2019,0.0,
3514957,2019,0.0,
3515152,2019,0.3,
3515194,2019,0.0,
3515202,2019,0.0,
3515301,2019,0.0,
3515400,2019,0.0,
3515657,2019,0.0,
3515905,2019,0.0,
3516507,2019,0.0,
3516804,2019,0.0,
3517109,2019,0.0,
3518206,2019,0.0,
3518503,2019,0.0,
3518800,2019,0.2,
3519006,2019,0.0,
3519303,2019,0.2,
3519907,2019,0.0,
3520004,2019,0.0,
3520301,2019,0.1,
3520442,2019,0.0,
3520608,2019,0.0,
3520707,2019,0.0,
3520806,2019,0.0,
3521101,2019,0.0,
3521606,2019,0.0,
3521804,2019,0.1,
3522000,2019,0.0,
3522505,2019,0.2,
3522604,2019,0.4,
3522653,2019,0.0,
3522802,2019,0.0,
3522901,2019,0.3,
3523008,2019,0.0,
3523107,2019,0.0,
3523305,2019,0.0,
3523909,2019,0.1,
3524600,2019,0.0,
3525003,2019,0.1,
3525201,2019,0.0,
3525607,2019,0.0,
3526308,2019,0.3,
3526902,2019,0.0,
3527504,2019,0.0,
3527801,2019,0.0,
3528809,2019,0.0,
3528858,2019,0.0,
3529005,2019,0.0,
3529104,2019,0.0,
3529500,2019,0.0,
3529658,2019,0.0,
3529906,2019,0.0,
3530102,2019,0.0,
3531704,2019,0.0,
3532157,2019,0.0,
3532603,2019,0.0,
3532702,2019,0.0,
3532843,2019,0.0,
3532868,2019,0.0,
3533809,2019,0.0,
3533908,2019,0.1,
3534005,2019,0.0,
3534104,2019,0.0,
3534401,2019,0.1,
3534906,2019,0.0,
3535408,2019,0.0,
3535606,2019,0.1,
3536000,2019,0.0,
3536208,2019,0.1,
3536257,2019,0.0,
3536406,2019,0.0,
3536570,2019,0.0,
3536703,2019,0.4,
3536901,2019,0.0,
3537008,2019,0.0,
3537800,2019,0.0,
3538006,2019,0.1,
3538808,2019,0.0,
3538907,2019,0.0,
3539905,2019,0.0,
3540259,2019,0.0,
3540408,2019,0.0,
3541059,2019,0.0,
3541505,2019,0.1,
3541802,2019,0.0,
3542503,2019,0.0,
3542602,2019,0.0,
3543006,2019,0.0,
3543204,2019,0.0,
3543253,2019,0.0,
3543501,2019,0.0,
3543600,2019,0.0,
3544400,2019,0.0,
3544608,2019,0.0,
3544707,2019,0.0,
3545407,2019,0.0,
3545704,2019,0.0,
3546108,2019,0.0,
3546306,2019,0.0,
3546504,2019,0.0,
3546900,2019,0.0,
3547007,2019,0.0,
3547106,2019,0.0,
3547809,2019,0.1,
3548302,2019,0.0,
3548401,2019,0.0,
3548609,2019,0.0,
3548708,2019,0.1,
3549201,2019,0.0,
3549250,2019,0.0,
3549953,2019,0.0,
3550803,2019,0.2,
3550902,2019,0.0,
3551207,2019,0.0,
3551405,2019,0.0,
3552502,2019,0.3,
3552908,2019,0.0,
3553302,2019,0.0,
3553658,2019,0.0,
3553955,2019,0.0,
3554904,2019,0.0,
3555000,2019,0.2,
3555307,2019,0.0,
3555505,2019,0.0,
3556305,2019,0.0,
3556404,2019,0.0,
3556453,2019,0.1,
3556602,2019,0.0,
3556909,2019,0.0,
3557154,2019,0.0,
4100103,2019,0.3,
4100202,2019,0.0,
4100459,2019,0.0,
4100806,2019,0.0,
4100905,2019,0.0,
4101101,2019,0.1,
4101408,2019,0.0,
4101507,2019,0.0,
4101606,2019,0.0,
4101655,2019,0.0,
4101705,2019,0.0,
4101853,2019,0.0,
4102000,2019,0.0,
4102109,2019,0.0,
4102208,2019,0.0,
4102406,2019,0.0,
4102604,2019,0.2,
4102703,2019,0.0,
4102752,2019,0.0,
4102802,2019,0.1,
4103008,2019,0.0,
4103024,2019,0.0,
4103156,2019,0.0,
4103206,2019,0.0,
4103305,2019,0.0,
4103354,2019,0.0,
4103370,2019,0.0,
4103404,2019,0.0,
4103453,2019,0.1,
4103479,2019,0.0,
4103503,2019,0.0,
4103602,2019,0.1,
4103800,2019,0.0,
4104055,2019,0.0,
4104253,2019,0.1,
4104303,2019,0.1,
4104451,2019,0.2,
4104501,2019,0.0,
4104600,2019,0.0,
4104709,2019,0.2,
4104808,2019,0.0,
4104907,2019,0.0,
4105003,2019,0.0,
4105102,2019,0.3,
4105201,2019,0.0,
4105300,2019,0.0,
4105508,2019,0.0,
4105607,2019,0.0,
4105706,2019,0.0,
4105805,2019,0.2,
4106001,2019,0.2,
4106100,2019,0.0,
4106456,2019,0.2,
4106506,2019,0.0,
4106803,2019,0.0,
4107009,2019,0.0,
4107124,2019,0.0,
4107157,2019,0.0,
4107306,2019,0.0,
4107504,2019,0.0,
4107520,2019,0.0,
4107546,2019,0.0,
4107553,2019,0.0,
4107603,2019,0.0,
4107702,2019,0.0,
4107736,2019,0.0,
4107751,2019,0.0,
4107801,2019,0.0,
4107850,2019,0.0,
4108106,2019,0.0,
4108304,2019,0.1,
4108650,2019,0.0,
4108700,2019,0.0,
4108809,2019,0.3,
4109104,2019,0.0,
4109302,2019,0.0,
4109500,2019,0.7,
4109658,2019,0.0,
4109757,2019,0.0,
4109807,2019,0.1,
4110052,2019,0.0,
4110078,2019,0.3,
4110102,2019,0.0,
4110300,2019,0.0,
4110409,2019,0.0,
4110953,2019,0.0,
4111001,2019,0.0,
4111258,2019,0.5,
4111308,2019,0.4,
4111506,2019,0.0,
4111555,2019,0.0,
4111605,2019,0.0,
4111704,2019,0.0,
4111902,2019,0.0,
4112009,2019,0.0,0.0
4112603,2019,0.0,
4112751,2019,0.0,
4112900,2019,0.0,
4112959,2019,0.0,
4113007,2019,0.0,
4113205,2019,0.0,
4113304,2019,0.1,
4113452,2019,0.0,
4113502,2019,0.1,
4113601,2019,0.0,
4113759,2019,0.0,
4113908,2019,0.0,
4114005,2019,0.0,
4114500,2019,0.0,
4114609,2019,0.0,
4114807,2019,0.0,
4115002,2019,0.0,
4115358,2019,0.0,
4115408,2019,0.0,
4115457,2019,0.0,
4115507,2019,0.0,
4115705,2019,0.1,
4115739,2019,0.0,
4115903,2019,0.0,
4116109,2019,0.2,
4116307,2019,0.0,
4116505,2019,0.0,
4117008,2019,0.0,
4117057,2019,0.0,
4117206,2019,0.0,
4117222,2019,0.0,
4117255,2019,0.0,
4117305,2019,0.0,
4117503,2019,0.0,
4117701,2019,0.0,
4117800,2019,0.0,
4118204,2019,0.1,
4118907,2019,0.0,
4119103,2019,0.0,
4119152,2019,0.0,
4119251,2019,0.0,
4119301,2019,0.0,
4119707,2019,0.0,
4119905,2019,0.0,
4119954,2019,0.2,
4120101,2019,0.0,
4120150,2019,0.0,
4120200,2019,0.0,
4120408,2019,0.4,
4120507,2019,0.0,
4120606,2019,0.2,
4120705,2019,0.0,
4120903,2019,0.0,
4121000,2019,0.2,
4121208,2019,0.2,
4121257,2019,0.0,
4121307,2019,0.0,
4121406,2019,0.0,
4121604,2019,0.0,
4121802,2019,0.0,
4122107,2019,0.0,
4122305,2019,0.0,
4122602,2019,0.0,
4122651,2019,0.3,
4122800,2019,0.0,
4123006,2019,0.0,
4123204,2019,0.0,
4123402,2019,0.0,
4123600,2019,0.0,
4123709,2019,0.0,
4123824,2019,0.3,
4123857,2019,0.7,
4123907,2019,0.0,
4124020,2019,0.3,
4124509,2019,0.0,
4124707,2019,0.2,
4125001,2019,0.0,
4125100,2019,0.0,
4125209,2019,0.0,
4125308,2019,0.0,
4125407,2019,0.0,
4125456,2019,0.4,
4125704,2019,0.0,
4125753,2019,0.0,
4125803,2019,0.0,
4126009,2019,0.0,
4126355,2019,0.0,
4126603,2019,0.0,
4126678,2019,0.2,
4126801,2019,0.0,
4127205,2019,0.0,
4127304,2019,0.0,
4127502,2019,0.0,
4127809,2019,0.2,
4127882,2019,0.0,
4127908,2019,0.0,
4127957,2019,0.0,
4127965,2019,0.0,
4128005,2019,0.0,
4128534,2019,0.0,
4128609,2019,0.0,
4128633,2019,0.2,
4128658,2019,0.0,
4128708,2019,0.0,
4200051,2019,0.0,
4200309,2019,0.0,
4200507,2019,0.0,
4200556,2019,0.0,
4200754,2019,0.0,
4201000,2019,0.0,
4201208,2019,0.0,
4201604,2019,0.0,
4201703,2019,0.0,
4202206,2019,0.0,
4202701,2019,0.0,
4203105,2019,0.0,
4204004,2019,0.0,
4204178,2019,0.0,
4204194,2019,0.0,
4205001,2019,0.0,
4205100,2019,0.0,
4205159,2019,0.0,
4205175,2019,0.0,
4205357,2019,0.0,
4205431,2019,0.0,
4205456,2019,0.0,
4205555,2019,0.6,
4205704,2019,0.0,
4206652,2019,0.0,
4206751,2019,0.0,
4206801,2019,0.0,
4207858,2019,0.0,
4209458,2019,0.0,
4209854,2019,0.0,
4209904,2019,0.0,
4210555,2019,0.0,
4210902,2019,0.0,
4211405,2019,0.0,
4211454,2019,0.0,
4211876,2019,0.0,
4212007,2019,0.0,
4212205,2019,0.0,
4212403,2019,0.0,
4212700,2019,0.0,
4213005,2019,0.0,
4213351,2019,0.0,
4213906,2019,0.0,
4215059,2019,0.0,
4215356,2019,0.0,
4215455,2019,0.0,
4215554,2019,0.0,
4216107,2019,0.0,
4217105,2019,0.0,
4217154,2019,0.0,
4217550,2019,0.0,
4217758,2019,0.0,
4217956,2019,0.0,
4218400,2019,0.0,
4218855,2019,0.0,
4218905,2019,0.0,
4218954,2019,0.0,
4219101,2019,0.0,
4219150,2019,0.0,
4220000,2019,0.0,
4300661,2019,0.0,
4301701,2019,0.0,
4304903,2019,0.0,
4306700,2019,0.0,
4307864,2019,0.0,
4308003,2019,0.0,
4308052,2019,0.0,
4309258,2019,0.0,
4311270,2019,0.0,
4312609,2019,0.0,
4312625,2019,0.0,
4312674,2019,0.0,
4313086,2019,,
4314753,2019,0.0,
4314787,2019,0.0,
4315057,2019,0.0,
4315073,2019,0.0,
4315149,2019,0.6,
4315172,2019,0.0,
4315206,2019,0.0,
4315313,2019,0.0,
4317251,2019,0.0,
4317558,2019,0.8,
4319711,2019,0.0,
4320321,2019,0.0,
4320453,2019,0.0,
4320578,2019,0.0,
4322350,2019,,
4322558,2019,0.0,
4322855,2019,0.0,
4323606,2019,0.0,
5000807,2019,0.2,
5001003,2019,0.9,
5004007,2019,0.2,
5004908,2019,0.2,
5006408,2019,0.0,
5007406,2019,0.1,
5008404,2019,0.0,
5100102,2019,0.0,
5103007,2019,0.2,0.0
5103502,2019,0.0,
5104526,2019,0.0,
5105200,2019,0.0,13.3
5106232,2019,0.0,
5106273,2019,1.6,
5107156,2019,0.0,
5107404,2019,0.0,
5108105,2019,0.0,
5200209,2019,0.0,
5200258,2019,0.3,
5200605,2019,0.2,
5200902,2019,0.0,
5201207,2019,0.0,
5201801,2019,0.6,
5203559,2019,0.0,
5203575,2019,0.0,
5203609,2019,0.0,
5203906,2019,0.2,
5204201,2019,0.0,
5204250,2019,0.0,
5204805,2019,0.0,
5204953,2019,0.0,
5205406,2019,0.0,
5205521,2019,0.0,
5206701,2019,0.0,
5206800,2019,0.0,
5207105,2019,0.0,
5207600,2019,0.0,
5208103,2019,0.0,
5208400,2019,0.3,
5208608,2019,0.0,
5209150,2019,0.0,
5209200,2019,0.0,
5209457,2019,0.0,
5209804,2019,0.0,
5210562,2019,0.0,
5211602,2019,0.0,
5211909,2019,0.1,
5212006,2019,0.0,
5213004,2019,0.0,
5213103,2019,0.7,
5213509,2019,0.2,
5214101,2019,0.0,
5214705,2019,0.0,
5214804,2019,,
5214879,2019,0.0,
5215009,2019,0.0,
5215504,2019,0.0,
5217302,2019,0.4,
5218391,2019,0.0,
5218706,2019,0.0,
5219001,2019,0.0,
5219209,2019,0.0,
5219357,2019,0.0,
5219456,2019,0.0,
5219506,2019,0.0,
5219738,2019,0.0,
5220702,2019,0.0,
5221304,2019,0.0,
5221452,2019,0.0,
5221502,2019,0.4,
1100015,2019,0.6,4.9
1100064,2019,0.0,0.0
1100072,2019,0.3,12.0
1100189,2019,0.2,1.2
1100338,2019,0.6,5.9
1100403,2019,0.6,2.8
1101450,2019,0.0,2.6
1101500,2019,0.0,0.0
1300086,2019,0.4,4.1
1300409,2019,4.2,16.1
1300631,2019,5.3,9.6
1300839,2019,9.3,8.2
1301100,2019,2.0,5.5
1301308,2019,1.5,7.3
1302108,2019,10.4,22.5
1302405,2019,4.1,11.0
1302603,2019,0.4,1.4
1302801,2019,4.4,11.5
1303106,2019,2.3,6.9
