id_municipio,sigla_uf,ano,populacao,nome,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno
2313757,CE,2017,19679,Umirim,138782000,19724796,2685,5.8,4.4,0.3,2.1,7052.29,7346.29
2313757,CE,2019,19825,Umirim,158100000,19200862,2589,5.3,4.4,0.5,1.6,7974.78,7416.32
2313807,CE,2017,21609,Uruburetama,453854000,16741283,3109,5.6,4.7,0.0,2.1,21003.01,5384.78
2313807,CE,2019,21850,Uruburetama,295526000,21754222,2953,5.8,5.0,0.2,1.5,13525.22,7366.82
2313906,CE,2017,13677,Uruoca,148516000,11533022,1961,7.2,4.8,0.0,0.4,10858.81,5881.19
2313906,CE,2019,13840,Uruoca,177338000,13937098,1792,8.3,5.2,0.0,0.1,12813.44,7777.4
2313955,CE,2017,18239,Varjota,253742000,17811293,2144,7.1,4.9,0.3,3.1,13912.06,8307.51
2313955,CE,2019,18420,Varjota,335906000,19583742,2016,6.8,5.2,0.1,1.9,18235.94,9714.16
2314003,CE,2017,40440,Várzea Alegre,347549000,25771194,4439,5.6,4.4,0.3,0.9,8594.19,5805.63
2314003,CE,2019,40721,Várzea Alegre,397882000,28729531,4277,6.1,5.0,0.1,0.5,9770.93,6717.22
2314102,CE,2017,60030,Viçosa do Ceará,413429000,48686992,9351,6.2,5.0,0.0,0.8,6887.04,5206.61
2314102,CE,2019,60889,Viçosa do Ceará,482265000,53797876,8647,6.1,5.4,0.0,0.5,7920.4,6221.57
2400208,RN,2017,58183,Açu,894304000,31022204,4859,4.3,3.4,2.8,6.7,15370.54,6384.48
2400208,RN,2019,58017,Açu,1278677000,36849908,4543,4.6,3.3,1.7,3.8,22039.7,8111.36
2400307,RN,2017,11211,Afonso Bezerra,95929000,12060864,902,3.6,3.0,3.5,9.1,8556.69,13371.25
2400307,RN,2019,11035,Afonso Bezerra,101916000,12068664,920,3.7,3.0,2.5,6.4,9235.7,13118.11
2400406,RN,2017,3260,Água Nova,25490000,3003020,425,5.0,3.8,2.2,8.5,7819.02,7065.93
2400406,RN,2019,3252,Água Nova,30474000,3139135,444,4.8,3.6,0.8,8.1,9370.85,7070.12
2400505,RN,2017,13827,Alexandria,125198000,10388351,1282,4.6,4.3,3.2,3.6,9054.6,8103.24
2400505,RN,2019,13577,Alexandria,153813000,7349924,1250,4.7,4.1,2.5,4.9,11328.94,5879.94
2400802,RN,2017,11909,Angicos,125964000,6909475,674,3.6,2.9,3.2,3.6,10577.21,10251.45
2400802,RN,2019,11714,Angicos,165085000,9238434,649,4.5,3.7,1.6,3.0,14092.97,14234.88
2400901,RN,2017,7237,Antônio Martins,52867000,4950132,598,4.1,3.5,3.8,12.1,7305.1,8277.81
2400901,RN,2019,7145,Antônio Martins,60365000,5128999,531,4.0,3.1,4.1,10.9,8448.57,9659.13
2401008,RN,2017,36323,Apodi,471344000,21351491,2109,5.4,4.0,1.3,7.8,12976.46,10123.99
2401008,RN,2019,35845,Apodi,540241000,23228792,2052,5.4,4.2,0.8,8.2,15071.59,11320.07
2401107,RN,2017,27401,Areia Branca,562038000,23947935,2139,4.9,3.9,1.4,2.3,20511.59,11195.86
2401107,RN,2019,27774,Areia Branca,761984000,26796614,2095,4.4,3.7,2.2,3.7,27435.16,12790.75
2401305,RN,2017,9768,Campo Grande,83514000,7889144,1083,4.6,3.1,0.6,6.7,8549.75,7284.53
2401305,RN,2019,9655,Campo Grande,100029000,8702904,928,5.1,3.8,0.6,2.0,10360.33,9378.13
2401404,RN,2017,9309,Baía Formosa,134750000,5791130,907,3.9,3.6,0.5,4.9,14475.24,6384.93
2401404,RN,2019,9271,Baía Formosa,222025000,8161824,883,4.2,3.8,0.9,3.2,23948.33,9243.29
2401602,RN,2017,5527,Bento Fernandes,45790000,6197768,690,3.7,1.8,0.8,9.6,8284.78,8982.27
2401602,RN,2019,5497,Bento Fernandes,53810000,6855679,619,3.9,2.9,0.8,7.9,9788.98,11075.41
2401701,RN,2017,10254,Bom Jesus,80674000,8241575,1047,3.5,3.2,1.1,0.8,7867.56,7871.61
2401701,RN,2019,10210,Bom Jesus,92606000,9155307,1114,3.6,3.1,1.9,3.5,9070.13,8218.41
2401800,RN,2017,12720,Brejinho,151333000,9578885,1213,4.3,4.0,1.1,5.0,11897.25,7896.85
2401800,RN,2019,12699,Brejinho,142007000,8985011,1120,4.2,3.8,0.4,0.8,11182.53,8022.33
2401859,RN,2017,6624,Caiçara do Norte,69413000,4585632,592,3.4,3.0,3.6,11.9,10479.02,7746.0
2401859,RN,2019,6549,Caiçara do Norte,86122000,4611666,632,3.1,3.5,4.0,7.6,13150.4,7296.94
2402006,RN,2017,68222,Caicó,1145233000,30611995,3145,4.9,4.5,2.1,1.5,16786.86,9733.54
2402006,RN,2019,67952,Caicó,1265128000,38426261,3124,4.9,4.4,0.7,1.1,18617.97,12300.34
2402105,RN,2017,11244,Campo Redondo,77545000,11431907,1056,4.2,3.6,0.8,5.0,6896.57,10825.67
2402105,RN,2019,11217,Campo Redondo,96560000,13070920,994,4.8,3.3,0.5,2.2,8608.36,13149.82
2402204,RN,2017,34267,Canguaretama,478722000,25971283,4435,4.0,2.9,2.8,7.9,13970.35,5855.98
2402204,RN,2019,34276,Canguaretama,578376000,31674647,4249,4.3,2.6,1.3,11.1,16874.08,7454.61
2402303,RN,2017,20707,Caraúbas,304021000,13724818,1907,4.7,3.5,2.4,5.3,14682.04,7197.07
2402303,RN,2019,20493,Caraúbas,314828000,18298379,1791,4.8,4.0,1.1,5.1,15362.71,10216.85
2402402,RN,2017,8188,Carnaúba dos Dantas,80776000,5090592,681,5.6,4.2,0.4,10.1,9865.17,7475.17
2402402,RN,2019,8180,Carnaúba dos Dantas,105222000,5398774,644,5.3,4.0,0.0,6.3,12863.33,8383.19
2402501,RN,2017,10715,Carnaubais,119906000,11357196,1042,4.3,3.5,3.0,1.9,11190.48,10899.42
2402501,RN,2019,10759,Carnaubais,181406000,13254821,959,3.9,4.0,1.0,4.4,16860.86,13821.5
2402600,RN,2017,73849,Ceará-Mirim,808680000,50436751,8088,4.1,3.0,2.8,6.9,10950.45,6236.0
2402600,RN,2019,73497,Ceará-Mirim,903775000,52213419,7805,4.1,3.2,2.2,3.9,12296.76,6689.74
2402709,RN,2017,11344,Cerro Corá,144438000,11879630,1443,4.8,2.8,0.1,4.2,12732.55,8232.59
2402709,RN,2019,11179,Cerro Corá,123552000,11226955,1323,4.4,2.9,0.2,4.6,11052.15,8485.98
2402808,RN,2017,5593,Coronel Ezequiel,42805000,4724558,648,4.1,2.7,2.2,13.0,7653.32,7290.98
2402808,RN,2019,5506,Coronel Ezequiel,46723000,5275558,599,3.8,2.7,3.5,6.8,8485.83,8807.28
2402907,RN,2017,4980,Coronel João Pessoa,40150000,5418675,733,4.1,3.1,1.9,2.8,8062.25,7392.46
2402907,RN,2019,4912,Coronel João Pessoa,42960000,5241444,601,4.0,3.7,1.9,6.1,8745.93,8721.2
2403004,RN,2017,8147,Cruzeta,96955000,5408986,766,6.2,4.6,0.0,2.1,11900.7,7061.34
2403004,RN,2019,7998,Cruzeta,111036000,5575366,782,6.3,5.0,0.0,0.0,13882.97,7129.62
2403103,RN,2017,45228,Currais Novos,721961000,28588903,3367,5.6,3.9,0.5,2.8,15962.7,8490.91
2403103,RN,2019,44786,Currais Novos,745132000,32329317,3239,5.5,4.4,0.1,0.7,16637.61,9981.26
2403202,RN,2017,7190,Doutor Severiano,53849000,5901484,778,5.5,4.4,0.0,2.4,7489.43,7585.46
2403202,RN,2019,7076,Doutor Severiano,69507000,7404879,925,5.8,4.5,0.0,1.9,9822.92,8005.27
2403251,RN,2017,254709,Parnamirim,5023625000,123844486,17884,4.7,3.6,1.4,5.2,19723.0,6924.88
2403251,RN,2019,261469,Parnamirim,5615596000,146189280,17810,5.0,3.9,1.0,2.3,21477.1,8208.27
2403301,RN,2017,5666,Encanto,42127000,4249800,796,4.4,3.8,2.5,3.6,7435.05,5338.94
2403301,RN,2019,5638,Encanto,53557000,5899683,731,4.8,4.8,1.8,3.9,9499.29,8070.7
2403400,RN,2017,6119,Equador,64753000,5402766,738,5.7,4.4,0.0,1.3,10582.28,7320.82
2403400,RN,2019,6045,Equador,70092000,5874882,730,5.4,3.9,0.7,0.9,11595.04,8047.78
2403608,RN,2017,28331,Extremoz,387253000,26684775,3262,4.1,3.7,3.6,4.5,13668.88,8180.5
2403608,RN,2019,28583,Extremoz,501321000,31586118,4142,4.4,4.1,3.5,2.9,17539.13,7625.81
2403707,RN,2017,6052,Felipe Guerra,76307000,5469475,819,5.2,3.9,0.0,3.8,12608.56,6678.24
2403707,RN,2019,5985,Felipe Guerra,101376000,5030789,728,5.7,3.6,0.2,3.7,16938.35,6910.42
2403756,RN,2017,3072,Fernando Pedroza,31964000,3954784,231,4.2,3.8,2.2,5.7,10404.95,17120.28
2403756,RN,2019,3054,Fernando Pedroza,34642000,4037416,204,3.6,3.4,3.6,3.4,11343.16,19791.25
2404200,RN,2017,26068,Goianinha,358844000,27898578,4301,4.8,3.7,1.1,5.4,13765.69,6486.53
2404200,RN,2019,26328,Goianinha,467568000,33339782,4390,5.1,3.6,0.7,5.0,17759.34,7594.48
2404309,RN,2017,13157,Governador Dix-Sept Rosado,205510000,10092609,1186,4.1,3.3,1.8,9.4,15619.82,8509.79
2404309,RN,2019,13037,Governador Dix-Sept Rosado,250899000,11711719,1155,3.4,3.4,1.1,3.8,19245.15,10140.02
2404408,RN,2017,10386,Grossos,131996000,7096544,893,4.1,3.2,3.0,3.2,12709.03,7946.86
2404408,RN,2019,10383,Grossos,171513000,8319065,834,4.2,4.0,5.2,7.3,16518.64,9974.9
2404507,RN,2017,15309,Guamaré,1624965000,50179665,2498,4.4,3.0,2.0,3.8,106144.42,20087.94
2404507,RN,2019,15659,Guamaré,1686496000,54397746,2566,4.4,3.7,1.5,4.8,107701.39,21199.43
2404606,RN,2017,13714,Ielmo Marinho,103448000,14311993,1945,4.8,3.4,0.9,5.3,7543.24,7358.35
2404606,RN,2019,13766,Ielmo Marinho,119445000,15846281,1863,4.5,3.8,1.4,4.7,8676.81,8505.79
2405108,RN,2017,6942,Jandaíra,74772000,7699700,832,3.4,2.8,2.8,6.7,10770.96,9254.45
2405108,RN,2019,6878,Jandaíra,71180000,8545776,781,3.8,4.3,0.0,1.7,10348.94,10942.09
2405207,RN,2017,5386,Janduís,60901000,5040090,481,4.0,3.1,2.3,3.5,11307.28,10478.36
2405207,RN,2019,5268,Janduís,86138000,5200354,390,4.2,4.1,2.4,5.1,16351.18,13334.24
2405306,RN,2017,10096,Boa Saúde,65985000,7449268,1301,3.8,2.3,2.0,10.4,6535.76,5725.8
2405306,RN,2019,10181,Boa Saúde,78747000,9209394,1169,5.8,4.6,2.3,7.6,7734.7,7878.01
2405405,RN,2017,5247,Japi,39533000,4948682,636,3.8,3.1,0.4,9.6,7534.4,7780.95
2405405,RN,2019,5055,Japi,44898000,4697844,608,4.0,3.0,1.8,7.2,8881.9,7726.72
2405504,RN,2017,2663,Jardim de Angicos,25461000,3179928,473,3.9,2.9,2.7,23.9,9561.02,6722.89
2405504,RN,2019,2612,Jardim de Angicos,29609000,4281514,392,4.1,3.0,0.9,2.3,11335.76,10922.23
2405603,RN,2017,14858,Jardim de Piranhas,128335000,10055619,1555,4.6,3.9,2.5,9.9,8637.43,6466.64
2405603,RN,2019,14837,Jardim de Piranhas,177065000,10863110,1438,4.7,3.3,0.7,8.4,11934.02,7554.32
2405702,RN,2017,12579,Jardim do Seridó,154907000,6547440,760,4.8,3.9,0.0,0.9,12314.73,8615.05
2405702,RN,2019,12396,Jardim do Seridó,180305000,7324918,745,5.1,4.1,0.0,0.0,14545.42,9832.1
2405801,RN,2017,35087,João Câmara,1046611000,28389569,3738,3.8,3.4,1.5,6.5,29829.02,7594.86
2405801,RN,2019,34955,João Câmara,930423000,36916316,3624,4.2,3.0,1.1,5.6,26617.74,10186.62
2406106,RN,2017,18530,Jucurutu,214336000,13987020,1862,4.5,3.1,1.2,10.3,11566.97,7511.83
2406106,RN,2019,18295,Jucurutu,257374000,12926187,1661,4.7,4.4,1.0,1.1,14068.0,7782.17
2406155,RN,2017,3910,Jundiá,32885000,5065528,496,3.5,3.1,6.3,6.3,8410.49,10212.76
2406155,RN,2019,3898,Jundiá,37134000,5035123,492,3.7,3.8,2.2,6.9,9526.42,10233.99
2406304,RN,2017,7579,Lagoa de Pedras,58249000,7544279,980,3.8,3.5,0.7,2.4,7685.58,7698.24
2406304,RN,2019,7544,Lagoa de Pedras,69688000,7847622,930,4.6,3.1,0.7,2.4,9237.54,8438.3
2406502,RN,2017,15590,Lagoa Nova,262202000,14530213,2176,5.0,3.7,1.1,5.9,16818.6,6677.49
2406502,RN,2019,15614,Lagoa Nova,224623000,17736940,1948,5.2,3.8,0.8,3.1,14386.0,9105.21
2406601,RN,2017,8269,Lagoa Salgada,66345000,7826009,1449,3.7,3.3,3.0,8.1,8023.34,5400.97
2406601,RN,2019,8245,Lagoa Salgada,81739000,9685541,1300,4.7,3.6,2.2,6.1,9913.77,7450.42
2406700,RN,2017,11316,Lajes,120433000,7761971,1098,5.6,4.6,0.3,1.1,10642.72,7069.19
2406700,RN,2019,11277,Lajes,136824000,8152212,1069,5.5,4.9,0.0,0.5,12133.01,7626.02
2406809,RN,2017,4822,Lajes Pintadas,41041000,3725303,504,3.5,2.8,6.2,12.9,8511.2,7391.47
2406809,RN,2019,4759,Lajes Pintadas,46566000,4438499,512,4.1,2.3,2.5,9.9,9784.83,8668.94
2407005,RN,2017,10211,Luís Gomes,68792000,7143412,984,4.5,3.3,1.5,4.1,6737.05,7259.57
2407005,RN,2019,10116,Luís Gomes,80566000,8552433,1022,3.7,3.8,2.3,6.1,7964.22,8368.33
2407104,RN,2017,80031,Macaíba,1479503000,49516589,6442,4.4,3.5,1.0,3.3,18486.62,7686.52
2407104,RN,2019,80792,Macaíba,1831544000,53096855,6525,4.3,3.2,0.5,3.0,22669.87,8137.45
2407203,RN,2017,31859,Macau,593501000,21501034,1826,3.9,3.0,5.4,13.7,18628.99,11774.94
2407203,RN,2019,31814,Macau,770547000,23504415,1524,4.4,3.4,2.1,4.4,24220.37,15422.84
2407252,RN,2017,4002,Major Sales,34828000,3809679,630,4.7,3.9,0.3,4.7,8702.65,6047.11
2407252,RN,2019,4020,Major Sales,40660000,4822011,662,4.2,3.7,0.5,2.6,10114.43,7284.0
2407302,RN,2017,8492,Marcelino Vieira,62169000,6557113,774,3.9,3.5,2.9,8.2,7320.89,8471.72
2407302,RN,2019,8347,Marcelino Vieira,74778000,7466366,656,4.0,4.0,1.5,7.3,8958.67,11381.66
2407500,RN,2017,12223,Maxaranguape,109024000,5980466,1990,3.6,3.0,3.1,8.9,8919.58,3005.26
2407500,RN,2019,12371,Maxaranguape,124979000,11188656,1709,4.0,3.7,1.1,4.1,10102.58,6546.9
2407708,RN,2017,11503,Montanhas,88586000,8700605,1438,4.4,2.6,2.8,6.2,7701.12,6050.49
2407708,RN,2019,11251,Montanhas,113364000,10535695,1327,4.8,4.0,1.2,3.1,10075.9,7939.48
2407807,RN,2017,22462,Monte Alegre,208380000,17561983,2839,4.2,3.2,0.7,1.4,9277.0,6185.97
2407807,RN,2019,22451,Monte Alegre,242830000,23438141,2927,4.7,3.6,0.6,3.1,10816.0,8007.56
2408003,RN,2017,295619,Mossoró,6167477000,109391677,12734,5.6,4.3,0.2,2.1,20862.92,8590.52
2408003,RN,2019,297378,Mossoró,7305492000,128113120,12815,5.9,4.7,0.3,1.0,24566.35,9997.12
2408102,RN,2017,885180,Natal,23458658000,286990123,35750,4.8,3.5,1.1,3.6,26501.57,8027.7
2408102,RN,2019,884122,Natal,24139377000,373648477,36283,4.9,3.5,1.1,3.7,27303.22,10298.17
2408201,RN,2017,27372,Nísia Floresta,356995000,22372713,3821,4.1,2.8,5.0,14.1,13042.34,5855.2
2408201,RN,2019,27602,Nísia Floresta,434224000,29400489,3364,4.2,3.1,2.0,3.9,15731.61,8739.74
2408300,RN,2017,37695,Nova Cruz,462046000,22502152,3565,3.7,3.0,4.4,6.6,12257.49,6311.96
2408300,RN,2019,37343,Nova Cruz,474435000,26231220,3276,3.8,3.6,1.9,4.4,12704.79,8007.09
2408409,RN,2017,4349,Olho-d'Água do Borges,34520000,3148053,338,4.5,2.9,0.6,9.5,7937.46,9313.77
2408409,RN,2019,4258,Olho-d'Água do Borges,49447000,3214363,333,4.2,3.9,0.5,8.2,11612.73,9652.74
2408904,RN,2017,21669,Parelhas,322338000,13367503,1286,5.1,4.4,1.0,5.1,14875.54,10394.64
2408904,RN,2019,21477,Parelhas,343218000,13759961,1275,4.9,3.6,0.4,3.2,15980.72,10792.13
2408953,RN,2017,10901,Rio do Fogo,170511000,12848227,2063,3.5,2.8,2.6,8.2,15641.78,6227.93
2408953,RN,2019,10848,Rio do Fogo,164958000,13893380,1941,3.9,3.4,1.4,6.5,15206.31,7157.85
2409100,RN,2017,13099,Passa e Fica,107594000,10296544,1343,4.2,3.9,1.5,4.5,8213.91,7666.82
2409100,RN,2019,13277,Passa e Fica,127788000,11077391,1268,4.8,4.4,1.3,3.8,9624.76,8736.11
2409209,RN,2017,3109,Passagem,30554000,4193050,477,4.0,3.4,3.1,4.9,9827.6,8790.46
2409209,RN,2019,3089,Passagem,35343000,4666596,445,4.3,3.4,1.2,5.7,11441.57,10486.73
2409308,RN,2017,12844,Patu,129588000,6396408,974,4.5,4.4,2.5,6.5,10089.38,6567.15
2409308,RN,2019,12755,Patu,149507000,6631924,969,4.8,4.2,1.6,4.7,11721.44,6844.09
2409506,RN,2017,3356,Pedra Grande,206954000,7361271,728,4.7,2.9,0.5,6.8,61666.87,10111.64
2409506,RN,2019,3237,Pedra Grande,222294000,6933272,666,4.1,3.6,0.9,6.7,68672.85,10410.32
2409605,RN,2017,2532,Pedra Preta,24973000,3522299,430,3.6,3.0,1.2,5.4,9862.95,8191.39
2409605,RN,2019,2458,Pedra Preta,30189000,4048635,402,3.4,3.0,2.8,8.0,12281.94,10071.23
2409902,RN,2017,15083,Pendências,284538000,12995441,1347,3.9,3.3,2.8,3.2,18864.81,9647.69
2409902,RN,2019,15129,Pendências,505195000,14286647,1275,4.2,3.0,1.2,5.7,33392.49,11205.21
2410009,RN,2017,3836,Pilões,35075000,2686715,326,4.7,3.4,2.3,7.1,9143.64,8241.46
2410009,RN,2019,3838,Pilões,35940000,3638910,286,4.6,5.0,2.0,2.2,9364.25,12723.46
2410108,RN,2017,15418,Poço Branco,107190000,10216182,1835,3.9,2.8,2.2,9.1,6952.26,5567.4
2410108,RN,2019,15413,Poço Branco,117504000,10897288,1732,3.6,3.0,0.9,1.5,7623.69,6291.74
2410207,RN,2017,7909,Portalegre,59757000,5142352,803,4.5,3.9,3.3,5.5,7555.57,6403.93
2410207,RN,2019,7867,Portalegre,69679000,5958522,843,4.9,4.2,1.8,7.1,8857.12,7068.23
2410256,RN,2017,6789,Porto do Mangue,117667000,7005837,911,3.4,2.9,9.8,8.0,17332.01,7690.27
2410256,RN,2019,6437,Porto do Mangue,153761000,7617971,912,3.5,3.3,6.1,9.2,23887.06,8353.04
2410306,RN,2017,10099,Serra Caiada,77804000,9723038,1376,4.0,2.5,3.0,9.7,7704.13,7066.16
2410306,RN,2019,10395,Serra Caiada,89545000,12530979,1341,3.7,3.2,1.0,0.0,8614.24,9344.5
2410405,RN,2017,9568,Pureza,127852000,10982866,1305,3.8,3.7,2.2,7.7,13362.46,8415.99
2410405,RN,2019,9621,Pureza,127799000,11281893,1332,3.9,2.9,1.7,4.4,13283.34,8469.89
2410603,RN,2017,3234,Rafael Godeiro,28890000,4669232,451,5.1,5.4,4.6,7.3,8933.21,10353.06
2410603,RN,2019,3201,Rafael Godeiro,36459000,4766265,421,5.2,5.2,6.4,0.6,11389.88,11321.29
2410702,RN,2017,3566,Riacho da Cruz,30481000,3276788,308,5.4,3.4,0.0,0.0,8547.67,10638.92
2410702,RN,2019,3579,Riacho da Cruz,34419000,3457203,317,5.2,4.4,0.0,0.0,9616.93,10906.0
2410900,RN,2017,8075,Riachuelo,64291000,5888308,738,3.5,2.7,1.8,6.0,7961.73,7978.74
2410900,RN,2019,8128,Riachuelo,71128000,7262988,614,3.9,3.7,1.7,3.0,8750.98,11828.97
2411056,RN,2017,4100,Tibau,79956000,4643353,391,4.4,3.1,1.8,17.6,19501.46,11875.58
2411056,RN,2019,4106,Tibau,107940000,5868778,290,5.3,3.6,0.0,6.1,26288.36,20237.17
2411106,RN,2017,3669,Ruy Barbosa,29806000,3942333,465,5.4,4.0,0.0,0.8,8123.74,8478.14
2411106,RN,2019,3600,Ruy Barbosa,35845000,4388739,408,6.1,4.8,0.0,0.0,9956.94,10756.71
2411403,RN,2017,13289,Santana do Matos,124274000,11231838,1139,4.1,2.9,1.8,3.3,9351.64,9861.14
2411403,RN,2019,12791,Santana do Matos,137523000,11437292,1143,4.5,3.1,0.9,7.3,10751.54,10006.38
2411601,RN,2017,2846,São Bento do Norte,196460000,4138720,538,3.8,2.8,5.5,10.8,69030.22,7692.79
2411601,RN,2019,2747,São Bento do Norte,365438000,6668194,600,3.7,3.8,2.1,2.5,133031.67,11113.66
2411809,RN,2017,3617,São Fernando,48863000,3139356,345,4.5,4.5,0.8,3.9,13509.26,9099.58
2411809,RN,2019,3584,São Fernando,52976000,4728045,301,5.3,5.0,0.8,0.0,14781.25,15707.79
2411908,RN,2017,4238,São Francisco do Oeste,38685000,3112456,533,4.6,3.2,3.8,10.8,9128.13,5839.5
2411908,RN,2019,4228,São Francisco do Oeste,50054000,4531755,524,5.1,4.1,0.7,7.9,11838.69,8648.39
2412005,RN,2017,101492,São Gonçalo do Amarante,1414685000,62739323,9121,4.1,2.8,3.8,8.7,13938.88,6878.56
2412005,RN,2019,102400,São Gonçalo do Amarante,1895671000,69504282,9398,4.5,3.6,1.7,3.6,18512.41,7395.65
2412104,RN,2017,6260,São João do Sabugi,56257000,4491308,350,5.7,4.7,0.0,0.0,8986.74,12832.31
2412104,RN,2019,6193,São João do Sabugi,72974000,5485312,383,5.8,4.2,0.0,0.0,11783.3,14321.96
2412500,RN,2017,23610,São Miguel,218349000,15785217,2878,5.1,4.3,2.8,7.4,9248.16,5484.79
2412500,RN,2019,23519,São Miguel,258995000,15148538,3140,5.1,4.4,0.8,5.3,11012.16,4824.38
2412559,RN,2017,9606,São Miguel do Gostoso,419572000,10431518,1680,4.5,3.1,1.5,6.8,43678.12,6209.24
2412559,RN,2019,10282,São Miguel do Gostoso,299031000,14719219,1690,4.8,4.2,0.4,7.0,29082.96,8709.6
2412609,RN,2017,17572,São Paulo do Potengi,162670000,12421778,1663,4.2,2.7,0.5,7.7,9257.34,7469.5
2412609,RN,2019,17579,São Paulo do Potengi,209127000,12863041,1448,4.6,2.9,0.2,4.9,11896.41,8883.32
2412807,RN,2017,8343,São Rafael,70221000,4912945,731,3.8,3.0,1.5,3.6,8416.76,6720.85
2412807,RN,2019,8202,São Rafael,81362000,5683057,638,4.6,3.5,1.9,3.3,9919.78,8907.61
2413201,RN,2017,4423,Senador Georgino Avelino,102989000,5410152,772,3.8,2.2,0.5,4.6,23284.87,7007.97
2413201,RN,2019,4440,Senador Georgino Avelino,120330000,5370854,756,3.3,2.9,3.0,3.9,27101.35,7104.3
2413300,RN,2017,5870,Serra de São Bento,45007000,4626487,515,4.6,4.1,1.0,7.1,7667.29,8983.47
2413300,RN,2019,5762,Serra de São Bento,51173000,4350667,500,4.2,3.7,2.2,5.3,8881.12,8701.33
2413409,RN,2017,8175,Serra Negra do Norte,73353000,6604139,874,5.0,4.0,1.3,5.4,8972.84,7556.22
2413409,RN,2019,8078,Serra Negra do Norte,95592000,6954930,816,4.3,4.0,0.2,6.1,11833.62,8523.2
2413508,RN,2017,6422,Serrinha,54688000,8475334,1068,5.0,3.5,0.7,4.6,8515.73,7935.71
2413508,RN,2019,6229,Serrinha,64213000,9174255,927,5.6,3.6,0.5,5.2,10308.72,9896.72
2413557,RN,2017,4841,Serrinha dos Pintos,37323000,4130524,473,4.5,4.2,0.6,5.2,7709.77,8732.61
2413557,RN,2019,4800,Serrinha dos Pintos,43736000,5154717,441,4.1,3.6,0.6,5.7,9111.67,11688.7
2413607,RN,2017,3150,Severiano Melo,41443000,5328419,671,4.9,4.6,4.2,3.0,13156.51,7941.01
2413607,RN,2019,2440,Severiano Melo,52995000,6121396,687,5.2,4.4,1.2,3.6,21719.26,8910.33
2413706,RN,2017,5528,Sítio Novo,42034000,4151979,714,4.2,4.0,1.3,2.5,7603.84,5815.1
2413706,RN,2019,5522,Sítio Novo,47709000,4915176,703,4.9,4.3,0.4,3.3,8639.8,6991.72
2414001,RN,2017,15866,Tangará,137350000,11803806,1615,4.1,3.1,1.4,7.0,8656.88,7308.86
2414001,RN,2019,15727,Tangará,185503000,12642427,1560,3.9,2.9,1.3,3.3,11795.19,8104.12
2414100,RN,2017,10814,Tenente Ananias,83173000,6413037,802,4.2,3.8,2.5,19.1,7691.23,7996.31
2414100,RN,2019,10786,Tenente Ananias,104254000,8429272,807,5.1,4.0,0.7,9.0,9665.68,10445.19
2414209,RN,2017,13895,Tibau do Sul,305228000,13599176,2047,4.2,3.6,1.9,7.9,21966.75,6643.47
2414209,RN,2019,14180,Tibau do Sul,418587000,15441229,2126,4.7,3.8,1.3,2.7,29519.53,7263.04
2414407,RN,2017,34043,Touros,676606000,26635656,4466,4.2,3.2,3.6,12.0,19875.04,5964.1
2414407,RN,2019,33287,Touros,534519000,33600179,4316,4.1,3.0,1.8,7.8,16057.89,7785.03
2414753,RN,2017,4187,Venha-Ver,35657000,5192620,632,4.3,2.7,4.0,11.6,8516.12,8216.17
2414753,RN,2019,4177,Venha-Ver,38133000,6206147,525,4.3,3.6,3.5,4.7,9129.28,11821.23
2414803,RN,2017,12371,Vera Cruz,106737000,9137654,1626,3.8,3.1,1.9,3.8,8628.0,5619.71
2414803,RN,2019,12481,Vera Cruz,117249000,10943309,1620,4.1,3.1,1.0,4.6,9394.2,6755.13
2414902,RN,2017,1731,Viçosa,15769000,2289070,225,4.9,4.0,0.0,3.0,9109.76,10173.64
2414902,RN,2019,1718,Viçosa,20700000,1986716,220,6.1,4.9,0.0,0.0,12048.89,9030.53
2500106,PB,2017,10258,Água Branca,77222000,8106281,1554,6.1,5.1,0.5,1.1,7527.98,5216.4
2500106,PB,2019,10234,Água Branca,82544000,10793384,1437,6.1,5.8,0.1,1.0,8065.66,7511.05
2500205,PB,2017,5562,Aguiar,47394000,4403200,622,4.8,4.0,0.5,10.7,8521.04,7079.1
2500205,PB,2019,5640,Aguiar,50141000,4523088,602,4.8,3.8,0.8,5.6,8890.25,7513.44
2500304,PB,2017,28565,Alagoa Grande,266622000,19136518,2945,4.6,3.5,2.3,13.5,9333.87,6497.97
2500304,PB,2019,28496,Alagoa Grande,276069000,28479527,2919,4.8,3.9,2.5,13.2,9687.99,9756.6
2500403,PB,2017,20689,Alagoa Nova,225945000,9042986,1950,4.4,2.5,1.6,15.5,10921.02,4637.43
2500403,PB,2019,20849,Alagoa Nova,325790000,10036891,1779,4.6,2.7,1.1,9.7,15626.17,5641.87
2500536,PB,2017,5499,Alcantil,42305000,5587591,748,5.0,4.0,0.7,6.6,7693.22,7470.04
2500536,PB,2019,5492,Alcantil,43762000,6052149,752,5.2,3.9,0.0,2.9,7968.32,8048.07
2500577,PB,2017,2501,Algodão de Jandaíra,25919000,3783565,529,4.6,3.2,2.0,5.8,10363.45,7152.3
2500577,PB,2019,2567,Algodão de Jandaíra,26862000,4259519,482,5.3,3.4,0.8,8.1,10464.36,8837.18
