id_municipio,sigla_uf,ano,populacao,nome,pib,gastos_educacao,quantidade_matricula,ideb_iniciais,ideb_finais,taxa_abandono_ef_anos_iniciais,taxa_abandono_ef_anos_finais,pib_per_capita,gasto_por_aluno
3122108,MG,2017,5086,Divino das Laranjeiras,47511000,2771896,181,6.0,,0.0,,9341.53,15314.34
3122108,MG,2019,4979,Divino das Laranjeiras,55053000,2863976,164,5.3,,0.0,,11057.04,17463.27
3122207,MG,2017,7559,Divinolândia de Minas,58379000,4438545,584,6.5,,0.0,,7723.11,7600.25
3122207,MG,2019,7571,Divinolândia de Minas,69140000,5111574,533,6.6,,0.2,,9132.22,9590.2
3122405,MG,2017,6068,Divisa Nova,92557000,3684204,463,6.8,,0.0,,15253.3,7957.24
3122405,MG,2019,6011,Divisa Nova,79307000,4322226,389,6.9,,0.0,,13193.64,11111.12
3122454,MG,2017,10547,Divisópolis,68903000,5671945,704,5.6,,1.7,,6532.95,8056.74
3122454,MG,2019,11019,Divisópolis,76560000,6159644,605,5.7,,1.5,,6948.0,10181.23
3122470,MG,2017,3818,Dom Bosco,51114000,2497534,166,,4.5,0.0,0.0,13387.64,15045.39
3122470,MG,2019,3677,Dom Bosco,49868000,3182210,154,,,0.0,0.0,13562.14,20663.7
3122504,MG,2017,5247,Dom Cavati,54518000,3075920,352,6.8,,0.0,,10390.32,8738.41
3122504,MG,2019,5072,Dom Cavati,59997000,3115786,324,6.6,,0.3,,11829.06,9616.62
3122603,MG,2017,4602,Dom Joaquim,43140000,2511416,97,,,0.0,,9374.19,25890.89
3122603,MG,2019,4195,Dom Joaquim,46536000,2819361,70,,,0.0,,11093.21,40276.59
3122702,MG,2017,5351,Dom Silvério,82715000,3417326,279,8.0,,0.0,,15457.86,12248.48
3122702,MG,2019,5237,Dom Silvério,90969000,4009577,255,7.4,,0.0,,17370.44,15723.83
3122801,MG,2017,3072,Dom Viçoso,30418000,2187518,215,7.4,,0.0,,9901.69,10174.5
3122801,MG,2019,3001,Dom Viçoso,32073000,2433426,196,6.8,,0.0,,10687.44,12415.44
3122900,MG,2017,6527,Dona Eusébia,85014000,3217710,397,6.7,,0.7,,13024.97,8105.06
3122900,MG,2019,6572,Dona Eusébia,86707000,4189381,367,6.8,,0.9,,13193.4,11415.21
3123007,MG,2017,10093,Dores de Campos,271181000,4570841,559,6.9,,1.3,,26868.23,8176.82
3123007,MG,2019,10153,Dores de Campos,305382000,5309539,567,6.8,,0.5,,30078.01,9364.27
3123106,MG,2017,5316,Dores de Guanhães,110397000,3897364,325,5.8,,0.0,,20766.93,11991.89
3123106,MG,2019,5169,Dores de Guanhães,158826000,4226557,314,6.3,,0.0,,30726.64,13460.37
3123304,MG,2017,4437,Dores do Turvo,45608000,3550054,275,,,0.0,,10279.02,12909.29
3123304,MG,2019,4259,Dores do Turvo,50435000,4172297,297,6.6,,0.0,,11841.98,14048.14
3123502,MG,2017,1930,Douradoquara,49720000,1577477,0,,,,,25761.66,
3123502,MG,2019,1908,Douradoquara,58610000,1236945,0,,,,,30718.03,
3123528,MG,2017,7884,Durandé,86004000,3813968,387,6.2,,0.0,,10908.68,9855.21
3123528,MG,2019,7841,Durandé,80786000,4144592,403,6.4,,0.3,,10303.02,10284.35
3123601,MG,2017,27730,Elói Mendes,596972000,15687815,1919,5.7,4.6,0.9,2.8,21528.02,8174.99
3123601,MG,2019,28076,Elói Mendes,525605000,16828306,1617,5.9,,0.3,3.4,18720.79,10407.12
3123809,MG,2017,7377,Engenheiro Navarro,70561000,4102518,488,6.5,,0.0,,9565.0,8406.8
3123809,MG,2019,7242,Engenheiro Navarro,72136000,4693884,440,5.7,,0.0,,9960.78,10667.92
3123858,MG,2017,5443,Entre Folhas,49943000,,371,6.5,,0.0,,9175.64,
3123858,MG,2019,5370,Entre Folhas,54050000,3881691,351,6.5,,0.0,,10065.18,11058.95
3123908,MG,2017,15292,Entre Rios de Minas,180640000,6569969,700,6.9,,0.1,,11812.71,9385.67
3123908,MG,2019,15298,Entre Rios de Minas,228535000,7301753,641,7.4,,0.0,,14938.88,11391.19
3124005,MG,2017,19015,Ervália,276886000,9850286,753,6.7,,0.0,,14561.45,13081.39
3124005,MG,2019,18895,Ervália,308674000,9994313,802,7.1,,0.2,,16336.28,12461.74
3124203,MG,2017,24805,Espera Feliz,395690000,12632259,731,6.0,,0.2,1.8,15952.03,17280.79
3124203,MG,2019,24951,Espera Feliz,426063000,12719924,794,6.5,,0.0,0.0,17075.99,16020.06
3124302,MG,2017,32214,Espinosa,274250000,13435876,1015,6.0,,0.0,,8513.38,13237.32
3124302,MG,2019,31617,Espinosa,314697000,13908230,923,6.1,,0.0,,9953.41,15068.5
3124401,MG,2017,4712,Espírito Santo do Dourado,71599000,3726782,351,7.5,,0.0,,15195.03,10617.61
3124401,MG,2019,4692,Espírito Santo do Dourado,87586000,5709516,385,6.5,,0.0,,18667.09,14829.91
3124500,MG,2017,11449,Estiva,240910000,6254139,314,,,0.0,,21042.01,19917.64
3124500,MG,2019,11354,Estiva,272679000,7922641,320,6.2,,0.0,,24016.12,24758.25
3124609,MG,2017,2448,Estrela Dalva,31256000,2064478,167,5.8,,0.0,,12767.97,12362.14
3124609,MG,2019,2343,Estrela Dalva,33660000,2401830,180,6.4,,0.0,,14366.2,13343.5
3124708,MG,2017,3590,Estrela do Indaiá,95453000,1634443,85,6.2,,0.0,,26588.58,19228.74
3124708,MG,2019,3500,Estrela do Indaiá,100598000,1824885,69,4.8,,0.0,,28742.29,26447.61
3124807,MG,2017,7981,Estrela do Sul,382046000,3973690,267,5.8,,0.4,,47869.44,14882.73
3124807,MG,2019,7978,Estrela do Sul,277634000,4625189,248,5.9,,0.4,,34799.95,18649.96
3124906,MG,2017,11285,Eugenópolis,153812000,5929287,616,5.9,6.1,0.0,0.0,13629.77,9625.47
3124906,MG,2019,11275,Eugenópolis,165786000,5833425,592,5.8,,0.0,0.0,14703.86,9853.76
3125002,MG,2017,3952,Ewbank da Câmara,39854000,3165910,302,5.7,,0.7,,10084.51,10483.15
3125002,MG,2019,3913,Ewbank da Câmara,40880000,3676384,292,5.4,,0.3,,10447.23,12590.36
3125200,MG,2017,2426,Fama,40812000,1881332,145,6.7,,0.0,,16822.75,12974.7
3125200,MG,2019,2377,Fama,38640000,2184539,162,5.7,,0.0,,16255.78,13484.81
3125309,MG,2017,3371,Faria Lemos,53458000,2909431,251,6.0,,0.8,,15858.2,11591.36
3125309,MG,2019,3241,Faria Lemos,51675000,3110496,198,6.4,,0.0,,15944.15,15709.58
3125408,MG,2017,5012,Felício dos Santos,43113000,4011663,377,,,0.0,,8601.96,10641.02
3125408,MG,2019,4753,Felício dos Santos,47168000,4416506,379,,,0.0,,9923.84,11653.05
3125507,MG,2017,3205,São Gonçalo do Rio Preto,32427000,2888603,203,6.9,,0.0,,10117.63,14229.57
3125507,MG,2019,3167,São Gonçalo do Rio Preto,36826000,3511518,193,6.6,,0.0,,11628.04,18194.39
3125606,MG,2017,7431,Felisburgo,57825000,3931853,560,5.4,,0.2,0.0,7781.59,7021.17
3125606,MG,2019,7457,Felisburgo,62729000,4665005,542,5.7,,0.2,12.5,8412.1,8607.02
3125804,MG,2017,3369,Fernandes Tourinho,39131000,2261353,209,6.5,,0.0,,11615.02,10819.87
3125804,MG,2019,3431,Fernandes Tourinho,46446000,2863424,154,6.5,,0.0,,13537.16,18593.66
3125903,MG,2017,10432,Ferros,110638000,4546672,238,,,0.0,,10605.64,19103.66
3125903,MG,2019,9820,Ferros,126079000,5459330,178,,,0.0,,12839.0,30670.39
3125952,MG,2017,11039,Fervedouro,103788000,4956352,407,6.1,,1.2,,9401.94,12177.77
3125952,MG,2019,11006,Fervedouro,110067000,5938052,396,6.4,,0.5,,10000.64,14995.08
3126000,MG,2017,7343,Florestal,110075000,3667582,478,7.4,,0.0,,14990.47,7672.77
3126000,MG,2019,7461,Florestal,123287000,4349283,473,7.3,,0.0,,16524.19,9195.1
3126208,MG,2017,9294,Formoso,154429000,5915674,714,5.7,5.8,0.0,0.7,16615.99,8285.26
3126208,MG,2019,9562,Formoso,184569000,6628957,690,5.8,,0.0,2.9,19302.34,9607.18
3126307,MG,2017,4407,Fortaleza de Minas,67188000,3065673,213,7.3,,0.0,,15245.75,14392.83
3126307,MG,2019,4412,Fortaleza de Minas,65980000,2020595,197,6.4,,0.0,,14954.67,10256.83
3126505,MG,2017,10557,Francisco Badaró,65934000,4207517,222,,,0.0,0.0,6245.52,18952.78
3126505,MG,2019,10332,Francisco Badaró,61873000,4197995,182,,,0.0,0.0,5988.48,23065.91
3126604,MG,2017,5215,Francisco Dumont,58752000,3885576,407,5.7,,0.0,0.0,11265.96,9546.87
3126604,MG,2019,5215,Francisco Dumont,66672000,4113173,383,5.3,,0.3,2.0,12784.66,10739.36
3126703,MG,2017,26428,Francisco Sá,302678000,9834083,967,4.9,3.2,3.9,14.3,11452.93,10169.68
3126703,MG,2019,26277,Francisco Sá,377801000,10918716,1027,5.4,,0.0,0.5,14377.63,10631.66
3126752,MG,2017,5672,Franciscópolis,71285000,3990993,351,5.2,,0.0,,12567.88,11370.35
3126752,MG,2019,5391,Franciscópolis,71247000,4221521,275,5.3,,0.0,,13215.92,15350.99
3126802,MG,2017,6024,Frei Gaspar,52811000,4306385,621,5.8,,0.0,0.0,8766.77,6934.6
3126802,MG,2019,5880,Frei Gaspar,59850000,5229283,530,5.9,,0.0,2.4,10178.57,9866.57
3126901,MG,2017,9597,Frei Inocêncio,93086000,4759074,389,5.2,,0.0,0.0,9699.49,12234.12
3126901,MG,2019,9611,Frei Inocêncio,100877000,5279655,363,5.5,,0.9,,10495.99,14544.5
3126950,MG,2017,3510,Frei Lagonegro,33557000,3211638,276,,,0.0,6.2,9560.4,11636.37
3126950,MG,2019,3478,Frei Lagonegro,31904000,4169104,260,,,0.0,1.1,9173.09,16035.02
3127008,MG,2017,17072,Fronteira,1057966000,11746526,955,6.2,,0.0,,61970.83,12300.03
3127008,MG,2019,18103,Fronteira,1193322000,14898655,870,6.5,,0.0,,65918.47,17124.89
3127057,MG,2017,4733,Fronteira dos Vales,35781000,2872001,347,5.8,,0.4,3.2,7559.9,8276.66
3127057,MG,2019,4581,Fronteira dos Vales,40020000,3062924,325,5.5,,0.0,5.4,8736.08,9424.38
3127073,MG,2017,5709,Fruta de Leite,38703000,3783474,283,,,0.0,,6779.3,13369.17
3127073,MG,2019,5369,Fruta de Leite,42416000,4388593,229,,,0.0,,7900.17,19164.16
3127107,MG,2017,58770,Frutal,1842353000,39084554,3205,6.5,,0.2,1.8,31348.53,12194.87
3127107,MG,2019,59496,Frutal,1927106000,42549318,3130,6.3,,0.4,2.0,32390.51,13594.03
3127206,MG,2017,4277,Funilândia,51674000,3674219,299,5.2,,0.3,,12081.83,12288.36
3127206,MG,2019,4349,Funilândia,61957000,4026386,285,5.7,,0.0,,14246.26,14127.67
3127305,MG,2017,7034,Galiléia,83025000,3670231,488,6.0,,1.1,,11803.38,7520.97
3127305,MG,2019,6817,Galiléia,97861000,4220336,434,5.8,,0.3,,14355.43,9724.28
3127339,MG,2017,5246,Gameleiras,39049000,3782077,246,,,0.0,0.0,7443.58,15374.3
3127339,MG,2019,5109,Gameleiras,45296000,4904534,247,,,0.0,0.0,8865.92,19856.41
3127354,MG,2017,3160,Glaucilândia,27283000,2117361,227,6.0,,0.0,,8633.86,9327.58
3127354,MG,2019,3150,Glaucilândia,33762000,2662912,205,6.0,,0.0,,10718.1,12989.81
3127370,MG,2017,3328,Goiabeira,36710000,3082995,259,6.4,,0.0,,11030.65,11903.46
3127370,MG,2019,3353,Goiabeira,40849000,3911734,242,6.1,,0.0,,12182.82,16164.19
3127388,MG,2017,3952,Goianá,58057000,2481115,261,6.0,,0.4,,14690.54,9506.19
3127388,MG,2019,3966,Goianá,67152000,2764294,246,6.3,,0.0,,16931.92,11236.97
3127404,MG,2017,4410,Gonçalves,59378000,2847944,253,7.3,,0.0,,13464.4,11256.7
3127404,MG,2019,4350,Gonçalves,69507000,3540310,256,7.5,,0.0,,15978.62,13829.34
3127503,MG,2017,6223,Gonzaga,48236000,3924578,453,6.6,,0.0,,7751.25,8663.53
3127503,MG,2019,6158,Gonzaga,54420000,4031934,406,6.3,,0.0,,8837.28,9930.87
3127602,MG,2017,12064,Gouveia,129207000,5709256,708,,,0.0,0.0,10710.13,8063.92
3127602,MG,2019,11825,Gouveia,152275000,6951901,751,6.4,,0.2,2.1,12877.38,9256.86
3127909,MG,2017,1418,Grupiara,27288000,1461327,0,,,,,19244.01,
3127909,MG,2019,1388,Grupiara,31580000,1844581,0,,,,,22752.16,
3128006,MG,2017,34054,Guanhães,617677000,15365208,1289,6.3,,0.3,,18138.16,11920.25
3128006,MG,2019,34319,Guanhães,786211000,14643028,1285,6.5,,0.0,,22908.91,11395.35
3128105,MG,2017,14460,Guapé,242778000,7539165,663,6.2,,0.0,1.8,16789.63,11371.29
3128105,MG,2019,14245,Guapé,234709000,8538364,638,6.6,,0.0,2.5,16476.59,13383.02
3128204,MG,2017,10542,Guaraciaba,85963000,3507049,227,,,0.0,1.8,8154.34,15449.56
3128204,MG,2019,10324,Guaraciaba,94629000,3686248,161,,,0.0,0.0,9165.92,22895.95
3128253,MG,2017,5001,Guaraciama,39092000,3281022,368,6.1,,0.0,,7816.84,8915.82
3128253,MG,2019,4972,Guaraciama,46836000,3567682,326,6.2,,0.0,,9419.95,10943.81
3128402,MG,2017,9047,Guarani,120116000,4798785,496,6.6,,0.9,,13276.89,9674.97
3128402,MG,2019,8911,Guarani,131472000,5006459,551,6.5,,0.4,,14753.9,9086.13
3128501,MG,2017,3938,Guarará,46503000,3343039,432,5.2,4.3,0.0,7.5,11808.79,7738.52
3128501,MG,2019,3796,Guarará,47032000,3362263,503,6.0,,1.2,2.5,12389.88,6684.42
3128600,MG,2017,6736,Guarda-Mor,339187000,7988807,550,6.4,,0.0,,50354.36,14525.1
3128600,MG,2019,6580,Guarda-Mor,403259000,8306423,496,6.1,,0.0,,61285.56,16746.82
3128709,MG,2017,52294,Guaxupé,1914487000,30120214,2411,7.2,,0.0,,36610.07,12492.83
3128709,MG,2019,51917,Guaxupé,2240126000,31288840,2296,6.9,,0.1,,43148.22,13627.54
3128808,MG,2017,7300,Guidoval,100876000,3995449,313,7.7,,0.0,,13818.63,12765.01
3128808,MG,2019,7078,Guidoval,104462000,4089567,319,7.9,,0.0,,14758.69,12819.96
3128907,MG,2017,7956,Guimarânia,143587000,4268762,503,6.5,,0.0,,18047.64,8486.6
3128907,MG,2019,8039,Guimarânia,222517000,5640525,524,6.6,,0.0,,27679.69,10764.36
3129004,MG,2017,8714,Guiricema,93261000,2968282,230,6.6,,0.0,,10702.43,12905.57
3129004,MG,2019,8392,Guiricema,94673000,2823135,225,6.7,,0.0,,11281.34,12547.27
3129103,MG,2017,5959,Gurinhatã,130291000,3923716,334,6.0,,0.0,,21864.57,11747.65
3129103,MG,2019,5639,Gurinhatã,124388000,4979341,292,7.0,,0.0,,22058.52,17052.54
3129202,MG,2017,6561,Heliodora,91418000,3539534,397,6.0,,0.0,,13933.55,8915.7
3129202,MG,2019,6558,Heliodora,97190000,4368880,392,6.2,,0.0,,14820.07,11145.1
3129301,MG,2017,10962,Iapu,100494000,5816116,585,6.6,,0.0,,9167.49,9942.08
3129301,MG,2019,11004,Iapu,121161000,6738342,536,6.1,,0.0,,11010.63,12571.53
3129400,MG,2017,5150,Ibertioga,65087000,3123583,360,5.9,,0.0,,12638.25,8676.62
3129400,MG,2019,5021,Ibertioga,71119000,3829633,311,6.2,,0.0,,14164.31,12313.93
3129608,MG,2017,8400,Ibiaí,65975000,5592944,622,,,0.0,0.0,7854.17,8991.87
3129608,MG,2019,8395,Ibiaí,72955000,5324434,535,5.1,,0.2,0.0,8690.29,9952.21
3129707,MG,2017,13575,Ibiraci,624818000,7085833,487,6.1,,0.0,,46027.11,14549.97
3129707,MG,2019,13828,Ibiraci,604976000,8231965,466,6.1,,0.2,,43750.07,17665.16
3129905,MG,2017,3536,Ibitiúra de Minas,49060000,2461688,220,6.4,,0.0,,13874.43,11189.49
3129905,MG,2019,3488,Ibitiúra de Minas,48744000,2602188,202,6.4,,0.0,,13974.77,12882.12
3130002,MG,2017,3018,Ibituruna,36473000,2650022,172,4.9,,0.0,,12085.16,15407.1
3130002,MG,2019,2989,Ibituruna,41398000,2787183,158,7.3,,0.0,,13850.12,17640.4
3130051,MG,2017,11835,Icaraí de Minas,76096000,5616674,445,5.3,,0.0,,6429.74,12621.74
3130051,MG,2019,11990,Icaraí de Minas,85045000,6220762,428,6.1,,0.3,,7092.99,14534.49
3130101,MG,2017,41127,Igarapé,648054000,22528094,2712,6.4,,0.3,,15757.39,8306.82
3130101,MG,2019,43045,Igarapé,782794000,26250927,2858,6.1,,0.1,,18185.48,9185.07
3130200,MG,2017,10547,Igaratinga,339788000,5365409,714,6.7,,0.4,,32216.55,7514.58
3130200,MG,2019,10860,Igaratinga,444490000,6302989,648,6.7,,0.0,,40929.1,9726.83
3130309,MG,2017,8172,Iguatama,321894000,3949687,371,6.5,,0.0,,39389.87,10646.06
3130309,MG,2019,7947,Iguatama,356615000,4015924,348,5.8,,0.0,,44874.17,11540.01
3130408,MG,2017,6460,Ijaci,334945000,6003395,434,6.5,,0.0,,51849.07,13832.71
3130408,MG,2019,6550,Ijaci,308393000,6732246,409,6.0,,0.5,,47082.9,16460.26
3130556,MG,2017,6899,Imbé de Minas,60412000,3494107,463,6.0,,0.0,,8756.63,7546.67
3130556,MG,2019,6903,Imbé de Minas,60271000,4258529,452,5.8,,0.5,,8731.13,9421.52
3130606,MG,2017,7356,Inconfidentes,95102000,4539230,375,6.2,,0.2,,12928.49,12104.61
3130606,MG,2019,7328,Inconfidentes,95113000,4831249,351,6.2,,0.0,,12979.39,13764.24
3130655,MG,2017,7524,Indaiabira,54935000,5057279,476,5.7,,0.0,0.0,7301.3,10624.54
3130655,MG,2019,7351,Indaiabira,61847000,5606958,409,6.6,,0.0,0.0,8413.41,13708.94
3130804,MG,2017,2785,Ingaí,58468000,2198332,188,6.0,,0.6,,20993.9,11693.26
3130804,MG,2019,2767,Ingaí,77790000,2176649,174,6.0,,0.0,,28113.48,12509.48
3130903,MG,2017,24792,Inhapim,290539000,10696834,1003,6.1,,0.0,0.0,11719.06,10664.84
3130903,MG,2019,24140,Inhapim,335003000,11566399,916,6.3,,0.3,1.2,13877.51,12627.07
3131000,MG,2017,6240,Inhaúma,99797000,3917511,447,5.7,,0.0,,15993.11,8764.01
3131000,MG,2019,6271,Inhaúma,113356000,4335868,402,6.0,,0.5,,18076.22,10785.74
3131109,MG,2017,7489,Inimutaba,79708000,4914418,459,5.9,,0.2,,10643.34,10706.79
3131109,MG,2019,7515,Inimutaba,75179000,4689007,401,6.1,,0.0,,10003.86,11693.28
3131158,MG,2017,18375,Ipaba,147649000,6512629,680,6.1,,0.3,,8035.32,9577.4
3131158,MG,2019,18607,Ipaba,159567000,7761701,588,5.6,,0.2,,8575.64,13200.17
3131406,MG,2017,4285,Ipiaçu,97497000,3929374,349,6.1,3.9,0.0,0.9,22753.09,11258.95
3131406,MG,2019,4221,Ipiaçu,104675000,4582463,345,5.6,,0.0,6.7,24798.63,13282.5
3131505,MG,2017,10125,Ipuiúna,132856000,5180243,512,6.8,,0.0,,13121.58,10117.66
3131505,MG,2019,10079,Ipuiúna,165166000,5834069,499,6.5,,0.2,,16387.14,11691.52
3131604,MG,2017,6969,Iraí de Minas,213342000,5191043,408,6.6,,0.0,,30613.0,12723.14
3131604,MG,2019,6987,Iraí de Minas,185932000,6761666,419,6.7,,0.7,,26611.13,16137.63
3131802,MG,2017,11498,Itabirinha,97933000,5638883,648,5.8,,0.0,0.0,8517.39,8701.98
3131802,MG,2019,11512,Itabirinha,124219000,6278511,625,6.3,,0.0,,10790.39,10045.62
3132008,MG,2017,5374,Itacambira,58058000,3381888,235,6.7,,0.0,3.2,10803.5,14391.01
3132008,MG,2019,5385,Itacambira,55220000,3559888,221,7.1,,0.0,0.0,10254.41,16108.09
3132206,MG,2017,13329,Itaguara,268123000,6885685,567,6.8,,0.0,,20115.76,12144.07
3132206,MG,2019,13358,Itaguara,310255000,8067172,563,6.9,,0.0,,23226.16,14328.9
3132404,MG,2017,97000,Itajubá,3010403000,42562458,4030,6.9,,0.1,,31035.08,10561.4
3132404,MG,2019,96869,Itajubá,3172446000,51415531,3846,6.6,,0.2,,32749.86,13368.57
3132800,MG,2017,2207,Itambé do Mato Dentro,25766000,1370796,53,,,0.0,,11674.67,25864.08
3132800,MG,2019,2081,Itambé do Mato Dentro,28228000,1438376,41,,,0.0,,13564.63,35082.34
3132909,MG,2017,10501,Itamogi,169730000,6020999,636,7.3,,0.0,,16163.22,9466.98
3132909,MG,2019,10192,Itamogi,178142000,7302211,623,6.9,,0.0,,17478.61,11721.04
3133006,MG,2017,15391,Itamonte,722943000,8256897,1030,5.8,5.1,0.0,1.4,46971.8,8016.4
3133006,MG,2019,15579,Itamonte,839293000,8369079,828,6.0,,0.3,0.0,53873.36,10107.58
3133105,MG,2017,15290,Itanhandu,420657000,7874761,538,7.2,,0.2,,27511.9,14637.1
3133105,MG,2019,15331,Itanhandu,440455000,8410203,612,7.1,,0.0,,28729.7,13742.16
3133204,MG,2017,12394,Itanhomi,113449000,7909112,853,6.0,,0.4,,9153.54,9272.11
3133204,MG,2019,12228,Itanhomi,126447000,8236805,761,5.9,,0.2,,10340.78,10823.66
3133402,MG,2017,15041,Itapagipe,454962000,9864771,723,6.8,,0.0,0.0,30248.12,13644.22
3133402,MG,2019,15243,Itapagipe,430239000,11214273,690,6.1,,0.3,,28225.35,16252.57
3133501,MG,2017,22158,Itapecerica,463374000,7780367,461,6.6,,0.0,,20912.27,16877.15
3133501,MG,2019,21762,Itapecerica,475777000,8009457,402,6.6,,0.0,,21862.74,19924.02
3133709,MG,2017,10979,Itatiaiuçu,960661000,17471790,1070,6.2,,0.0,0.6,87499.86,16328.78
3133709,MG,2019,11146,Itatiaiuçu,1754091000,19419346,1065,6.8,5.5,0.0,0.0,157374.04,18234.13
3133907,MG,2017,5690,Itaverava,48336000,2700274,56,,,0.0,,8494.9,48219.18
3133907,MG,2019,5419,Itaverava,57871000,3095878,58,,,0.0,,10679.28,53377.21
3134004,MG,2017,15147,Itinga,122229000,7616804,910,6.2,,0.6,1.2,8069.52,8370.11
3134004,MG,2019,14990,Itinga,127388000,8510775,819,6.1,,0.0,1.8,8498.2,10391.67
3134301,MG,2017,6213,Itumirim,61545000,2726116,205,6.6,,0.0,,9905.84,13298.13
3134301,MG,2019,6023,Itumirim,64844000,2793964,203,6.0,,0.0,,10766.06,13763.37
3134509,MG,2017,3926,Itutinga,83550000,3310357,249,7.0,,0.0,,21281.2,13294.61
3134509,MG,2019,3788,Itutinga,130946000,3480702,235,6.4,,0.0,,34568.64,14811.5
3134608,MG,2017,19545,Jaboticatubas,205297000,11328030,1205,6.2,,0.1,,10503.81,9400.85
3134608,MG,2019,20143,Jaboticatubas,249979000,12430399,1144,6.2,,0.1,,12410.22,10865.73
3134707,MG,2017,12561,Jacinto,101966000,7008430,922,5.5,,0.5,0.0,8117.67,7601.33
3134707,MG,2019,12326,Jacinto,110298000,7907273,750,5.4,,1.0,0.0,8948.4,10543.03
3134806,MG,2017,7809,Jacuí,109689000,4855689,509,6.9,,0.0,,14046.48,9539.66
3134806,MG,2019,7686,Jacuí,104853000,4738600,500,6.4,,0.0,,13642.08,9477.2
3135050,MG,2017,37939,Jaíba,555254000,18352577,1391,6.0,,0.1,2.7,14635.44,13193.8
3135050,MG,2019,38909,Jaíba,604969000,20889415,1242,5.5,,0.0,2.4,15548.31,16819.17
3135076,MG,2017,5414,Jampruca,54502000,3308012,336,4.3,,1.2,,10066.86,9845.27
3135076,MG,2019,5404,Jampruca,58185000,3776702,345,4.1,,0.3,,10767.02,10946.96
3135456,MG,2017,7672,Jenipapo de Minas,69760000,3844629,208,,,0.0,,9092.81,18483.79
3135456,MG,2019,7692,Jenipapo de Minas,73344000,4862408,164,,,0.0,0.0,9535.1,29648.83
3135506,MG,2017,12859,Jequeri,145473000,6355938,497,5.8,,0.0,,11312.93,12788.61
3135506,MG,2019,12386,Jequeri,151911000,6327518,455,6.0,,0.0,,12264.73,13906.63
3135605,MG,2017,7890,Jequitaí,78647000,4362173,374,6.4,,0.3,0.0,9967.93,11663.56
3135605,MG,2019,7531,Jequitaí,98255000,4641784,396,6.2,,0.0,,13046.74,11721.68
3135704,MG,2017,5319,Jequitibá,89202000,3713004,436,,,0.0,2.4,16770.45,8516.06
3135704,MG,2019,5211,Jequitibá,94152000,4230049,378,,,0.0,0.7,18067.93,11190.61
3135803,MG,2017,25560,Jequitinhonha,225098000,11889567,1091,5.1,,0.3,1.3,8806.65,10897.86
3135803,MG,2019,25391,Jequitinhonha,250848000,13087355,1153,5.6,,0.1,0.8,9879.41,11350.7
3135902,MG,2017,4898,Jesuânia,64401000,2965515,279,6.9,,0.0,,13148.43,10629.09
3135902,MG,2019,4787,Jesuânia,64362000,3196135,284,6.3,,0.0,,13445.16,11254.0
3136108,MG,2017,4996,Joanésia,77144000,3496454,189,7.2,,0.0,,15441.15,18499.76
3136108,MG,2019,4573,Joanésia,72798000,2765456,171,6.7,,0.0,,15919.09,16172.26
3136520,MG,2017,4631,José Gonçalves de Minas,44991000,3091538,176,,,0.0,,9715.18,17565.56
3136520,MG,2019,4501,José Gonçalves de Minas,46222000,3089831,214,6.2,,0.0,,10269.27,14438.46
3136553,MG,2017,4894,José Raydan,54606000,2996516,302,6.1,,0.0,,11157.74,9922.24
3136553,MG,2019,4995,José Raydan,59947000,3722901,294,6.8,,0.0,,12001.4,12662.93
3136579,MG,2017,4877,Josenópolis,36223000,3879102,382,5.3,,0.3,,7427.31,10154.72
3136579,MG,2019,4867,Josenópolis,51326000,3912545,318,5.7,,0.3,,10545.72,12303.6
3136603,MG,2017,5804,Nova União,82164000,3007037,340,6.2,,0.3,,14156.44,8844.23
3136603,MG,2019,5725,Nova União,95730000,3896581,345,5.1,,0.0,,16721.4,11294.44
3136801,MG,2017,4358,Juramento,36755000,2487902,287,6.2,,0.0,,8433.91,8668.65
3136801,MG,2019,4331,Juramento,41362000,2288650,258,5.8,,0.0,,9550.22,8870.74
3136900,MG,2017,10341,Juruaia,164669000,6000636,703,7.0,,0.2,,15923.9,8535.76
3136900,MG,2019,10563,Juruaia,171679000,8237384,715,6.7,,0.0,,16252.86,11520.82
3136959,MG,2017,5860,Juvenília,50146000,4149385,518,4.8,2.9,1.7,2.0,8557.34,8010.4
3136959,MG,2019,5724,Juvenília,50324000,4114787,476,4.5,,0.0,0.7,8791.75,8644.51
3137007,MG,2017,18152,Ladainha,113162000,9408069,951,,,0.3,7.1,6234.13,9892.82
3137007,MG,2019,18111,Ladainha,123126000,10777814,746,,,0.0,7.6,6798.41,14447.47
3137106,MG,2017,7795,Lagamar,262615000,4415842,258,6.9,,0.0,,33690.19,17115.67
3137106,MG,2019,7613,Lagamar,141243000,4296769,220,6.2,,0.0,,18552.87,19530.77
3137205,MG,2017,51204,Lagoa da Prata,1631758000,17945899,1275,7.5,,0.0,,31867.78,14075.21
3137205,MG,2019,52165,Lagoa da Prata,1647964000,18943987,1121,7.7,,0.0,,31591.37,16899.19
3137304,MG,2017,4248,Lagoa dos Patos,44678000,3243512,314,6.0,,0.0,,10517.42,10329.66
3137304,MG,2019,4102,Lagoa dos Patos,44508000,3263627,260,6.1,,0.0,,10850.32,12552.41
3137502,MG,2017,18175,Lagoa Formosa,333814000,9097408,1056,7.4,,0.1,,18366.66,8614.97
3137502,MG,2019,18052,Lagoa Formosa,396217000,10637202,1032,7.2,,0.2,,21948.65,10307.37
